LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2007
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"411375 Lunardelli";1;-;-;-;-;-;-;-;-;-;-;-;1
"411410 Mandaguaçu";-;1;1;-;-;-;-;-;-;-;-;-;2
"411470 Maria Helena";-;-;-;-;-;-;-;-;1;-;-;-;1
"411480 Marialva";-;-;-;-;-;-;-;-;1;-;-;-;1
"411500 Marilena";1;-;-;-;-;-;-;-;-;-;-;-;1
"411520 Maringá";1;-;3;-;1;2;-;-;1;-;-;1;9
"411540 Marmeleiro";-;1;-;-;-;-;-;-;-;-;-;-;1
"411600 Miraselva";-;-;-;1;-;-;-;-;-;-;-;-;1
"411640 Nossa Senhora das Graças";-;-;-;-;1;-;-;-;-;-;-;-;1
"411690 Nova Esperança";-;-;-;-;-;1;-;-;-;-;-;-;1
"411710 Nova Londrina";-;-;-;-;-;-;1;-;-;-;-;-;1
"411740 Ourizona";-;-;-;1;-;-;-;-;-;-;-;-;1
"411840 Paranavaí";-;-;-;-;-;-;-;1;-;-;-;-;1
"411890 Pérola";-;-;-;-;-;1;-;-;-;-;-;-;1
"411990 Ponta Grossa";-;-;-;-;-;-;-;-;1;-;-;-;1
"412033 Prado Ferreira";-;-;-;-;1;-;-;-;-;-;-;-;1
"412050 Primeiro de Maio";-;1;-;-;-;-;-;-;-;-;-;-;1
"412060 Prudentópolis";-;1;-;-;-;-;-;1;-;-;-;-;2
"412100 Querência do Norte";-;-;-;-;-;-;1;-;-;-;-;-;1
"412215 Rio Bonito do Iguaçu";-;-;1;-;-;-;-;-;-;-;-;-;1
"412220 Rio Branco do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"412240 Rolândia";1;1;-;1;1;-;1;-;-;-;-;-;5
"412260 Rondon";-;-;-;-;-;1;-;1;-;-;1;-;3
"412270 Sabáudia";-;-;2;-;-;-;-;-;-;-;-;-;2
"412310 Santa Amélia";-;-;-;-;1;-;-;-;-;-;-;-;1
"412340 Santa Fé";-;-;-;-;-;-;-;-;-;1;-;-;1
"412350 Santa Helena";-;-;-;-;-;-;-;-;-;1;-;-;1
"412405 Santa Terezinha de Itaipu";-;-;-;-;1;-;-;-;-;-;-;-;1
"412410 Santo Antônio da Platina";-;-;1;-;-;-;-;-;-;-;-;-;1
"412460 São Carlos do Ivaí";-;-;-;1;-;-;-;1;-;-;-;-;2
"412470 São Jerônimo da Serra";-;-;-;-;-;-;-;1;-;-;-;-;1
"412530 São Jorge do Ivaí";9;12;5;1;1;-;1;1;-;4;-;-;34
"412535 São Jorge do Patrocínio";-;-;-;-;1;1;-;-;-;-;-;-;2
"412555 São Manoel do Paraná";-;-;-;-;-;-;-;1;-;-;-;-;1
"412610 São Tomé";1;-;1;-;-;-;1;-;-;-;-;-;3
"412625 Sarandi";-;-;-;-;-;-;-;-;1;1;-;-;2
"412667 Tamarana";-;-;1;-;-;-;-;-;-;-;-;-;1
"412680 Tapejara";-;-;-;-;-;-;-;1;-;-;-;-;1
"412720 Terra Boa";-;3;4;3;1;-;2;4;2;1;2;1;23
"412730 Terra Rica";-;-;-;1;-;-;-;-;-;-;-;-;1
"412740 Terra Roxa";-;-;-;-;1;-;-;1;-;-;-;-;2
"412770 Toledo";-;-;-;-;-;-;1;-;-;-;-;-;1
"412780 Tomazina";-;-;-;-;-;-;-;-;-;-;-;1;1
"412790 Tuneiras do Oeste";1;1;-;-;-;-;1;-;-;2;-;-;5
"412810 Umuarama";-;-;-;-;-;1;1;2;1;-;1;-;6
"412830 Uniflor";-;-;-;-;-;-;1;-;-;-;-;-;1
"412840 Uraí";-;-;-;-;1;-;-;-;-;-;-;-;1
"412855 Vera Cruz do Oeste";-;-;-;-;-;-;-;-;1;-;-;-;1
"420125 Apiúna";-;1;-;-;-;-;-;-;-;-;-;1;2
"420200 Balneário Camboriú";1;-;-;-;-;-;-;-;1;-;3;1;6
"421280 Balneário Piçarras";2;-;-;-;-;-;-;-;-;-;-;-;2
"420240 Blumenau";4;3;5;3;1;-;-;-;2;1;1;1;21
"420270 Botuverá";-;-;-;-;-;-;-;-;-;-;-;1;1
"420290 Brusque";-;-;-;-;-;-;-;-;-;-;1;-;1
"420320 Camboriú";1;-;-;1;-;-;-;-;-;-;-;-;2
"420450 Corupá";1;1;1;-;-;-;1;-;1;-;-;1;6
"420500 Dionísio Cerqueira";1;-;-;-;1;-;1;-;-;-;-;-;3
"420540 Florianópolis";-;-;1;-;-;-;-;-;-;1;2;1;5
"420710 Ilhota";-;-;-;-;-;-;-;-;-;-;-;1;1
"420820 Itajaí";-;-;-;-;-;3;-;-;-;-;-;-;3
"420830 Itapema";-;-;-;1;1;1;-;-;-;-;-;-;3
"420890 Jaraguá do Sul";1;1;1;-;-;-;-;-;-;1;-;-;4
"421320 Pomerode";-;-;-;-;-;-;-;1;-;-;-;-;1
"421830 Três Barras";-;-;-;-;-;-;-;-;-;-;-;1;1
"430190 Barra do Ribeiro";1;-;-;-;-;-;-;-;-;-;-;-;1
"431270 Nonoai";-;-;1;-;-;-;-;-;-;-;-;-;1
"431335 Nova Roma do Sul";-;-;-;-;1;-;-;-;-;-;-;-;1
"431470 Planalto";-;-;-;-;-;-;-;1;-;-;-;-;1
"431490 Porto Alegre";-;-;1;-;-;-;-;3;-;-;-;-;4
"500025 Alcinópolis";-;-;-;-;-;1;-;1;-;-;-;-;2
"500060 Amambai";-;-;-;1;-;-;-;-;-;-;-;-;1
"500110 Aquidauana";-;-;-;1;1;2;-;-;1;-;-;-;5
"500210 Bela Vista";-;-;-;-;-;-;1;-;1;-;-;-;2
"500215 Bodoquena";-;-;-;-;-;1;1;1;-;1;1;-;5
"500220 Bonito";-;-;-;-;-;-;1;-;-;-;-;-;1
"500260 Camapuã";1;-;-;-;-;-;-;-;-;-;-;-;1
"500270 Campo Grande";-;-;-;-;1;-;-;-;-;-;-;1;2
"500295 Chapadão do Sul";-;-;-;-;-;-;-;-;-;-;1;-;1
"500320 Corumbá";-;-;-;-;-;-;-;-;1;-;-;-;1
"500325 Costa Rica";-;-;-;-;-;-;1;-;-;1;-;1;3
"500330 Coxim";-;-;-;-;-;-;1;-;-;1;-;-;2
"500370 Dourados";-;1;-;-;-;-;-;-;-;-;-;-;1
"500410 Guia Lopes da Laguna";-;-;-;-;-;-;1;-;-;-;-;-;1
"500430 Iguatemi";-;-;-;-;1;-;-;2;1;-;-;-;4
"500460 Itaquiraí";1;-;1;2;-;2;-;-;-;1;1;-;8
"500470 Ivinhema";-;-;-;-;-;-;-;1;-;-;-;-;1
"500525 Laguna Carapã";-;-;-;-;-;-;-;-;-;1;1;2;4
"500560 Miranda";1;-;-;-;-;-;1;-;-;1;1;1;5
"500568 Mundo Novo";-;-;-;-;-;-;-;-;1;-;-;-;1
"500570 Naviraí";-;1;1;-;-;1;3;-;1;-;1;-;8
"500580 Nioaque";-;-;-;-;-;-;-;1;-;1;-;-;2
"500620 Nova Andradina";-;1;1;-;1;-;1;-;-;1;-;-;5
"500625 Novo Horizonte do Sul";-;-;-;-;-;-;-;-;1;1;1;-;3
"500630 Paranaíba";1;-;-;-;-;-;-;-;-;-;-;-;1
"500635 Paranhos";-;-;-;-;-;-;-;-;1;-;-;-;1
"500640 Pedro Gomes";1;2;1;3;1;-;1;-;-;-;-;1;10
"500660 Ponta Porã";-;-;-;-;-;-;-;-;-;1;-;-;1
"500690 Porto Murtinho";1;-;-;-;-;-;-;-;-;-;-;-;1
"500720 Rio Brilhante";-;-;-;-;-;-;-;-;-;-;1;-;1
"500740 Rio Verde de Mato Grosso";-;2;-;-;-;-;-;-;-;-;-;-;2
"500750 Rochedo";1;-;-;-;-;-;-;-;-;-;-;-;1
"500770 Sete Quedas";-;-;-;-;-;-;-;1;-;-;-;-;1
"500790 Sidrolândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"500793 Sonora";-;-;-;-;-;-;-;-;1;-;-;-;1
"500800 Terenos";-;-;-;-;-;-;-;1;-;-;-;-;1
"500830 Três Lagoas";-;-;-;-;-;-;-;-;-;-;1;-;1
"510020 Água Boa";-;-;-;-;3;-;2;-;1;3;-;1;10
"510025 Alta Floresta";2;3;2;1;3;1;1;3;4;8;9;5;42
"510030 Alto Araguaia";2;-;1;2;-;-;1;1;-;-;1;-;8
"510035 Alto Boa Vista";2;2;1;2;2;2;1;1;-;3;3;-;19
"510050 Alto Paraguai";-;-;-;-;-;2;1;1;4;2;2;-;12
"510080 Apiacás";1;-;1;2;1;2;1;3;-;2;1;3;17
"510100 Araguaiana";-;-;1;2;-;-;-;-;-;-;-;2;5
"510120 Araguainha";-;-;-;-;-;-;1;-;-;-;-;-;1
"510125 Araputanga";1;-;-;-;-;-;-;-;-;-;-;-;1
"510130 Arenápolis";-;1;1;1;2;1;3;1;-;-;-;1;11
"510140 Aripuanã";1;5;3;1;2;5;4;8;10;15;7;1;62
"510160 Barão de Melgaço";-;-;-;-;1;-;-;-;-;-;-;-;1
"510170 Barra do Bugres";-;1;3;-;1;-;1;2;2;1;1;1;13
"510180 Barra do Garças";1;4;4;2;3;4;2;4;4;2;1;1;32
"510185 Bom Jesus do Araguaia";4;3;1;2;1;1;-;1;2;-;2;-;17
"510190 Brasnorte";1;3;5;3;8;10;9;7;6;5;3;-;60
"510250 Cáceres";-;-;4;3;2;3;4;-;3;1;1;-;21
"510260 Campinápolis";2;5;7;-;-;1;1;2;6;2;2;1;29
"510263 Campo Novo do Parecis";-;1;1;2;2;2;2;7;2;-;-;-;19
"510267 Campo Verde";-;-;1;2;-;4;5;5;4;6;2;-;29
"510268 Campos de Júlio";-;1;-;-;-;1;-;-;-;-;2;-;4
"510269 Canabrava do Norte";-;-;1;-;-;1;2;1;-;-;6;5;16
"510270 Canarana";-;-;3;-;1;3;6;3;5;4;-;2;27
"510279 Carlinda";2;3;-;1;1;3;1;1;4;3;3;4;26
"510285 Castanheira";1;-;-;-;-;1;-;2;1;3;8;1;17
"510300 Chapada dos Guimarães";-;-;1;1;-;1;1;1;1;3;2;1;12
"510305 Cláudia";-;5;7;6;2;4;7;7;4;2;1;1;46
"510310 Cocalinho";1;1;-;-;-;1;1;-;-;-;-;-;4
"510320 Colíder";-;-;-;1;-;-;1;1;1;1;6;2;13
"510325 Colniza";2;6;10;4;9;6;3;12;3;13;12;9;89
"510330 Comodoro";-;1;3;3;4;3;4;2;3;4;6;2;35
"510335 Confresa";1;3;1;2;5;-;4;5;1;1;2;-;25
"510336 Conquista D'Oeste";-;-;-;-;1;2;1;2;-;1;-;-;7
"510337 Cotriguaçu";2;3;6;3;1;3;4;1;2;8;14;5;52
"510340 Cuiabá";1;-;1;1;1;-;-;1;2;-;-;2;9
"510343 Curvelândia";-;-;-;-;-;-;-;-;2;2;-;-;4
"510345 Denise";-;-;-;-;-;1;-;-;-;-;-;-;1
"510350 Diamantino";1;3;-;3;2;1;5;3;2;3;1;2;26
"510360 Dom Aquino";-;-;1;1;-;-;-;-;-;1;1;1;5
"510370 Feliz Natal";-;4;4;5;10;9;10;10;7;7;2;1;69
"510380 Figueirópolis D'Oeste";1;3;-;-;-;-;-;-;-;-;-;-;4
"510385 Gaúcha do Norte";-;-;-;1;1;3;2;3;-;1;2;-;13
"510390 General Carneiro";7;2;2;4;5;6;5;1;-;-;3;-;35
"510395 Glória D'Oeste";-;-;-;-;-;-;-;-;-;-;1;-;1
"510410 Guarantã do Norte";2;1;2;3;2;1;5;3;7;10;6;7;49
"510420 Guiratinga";3;-;-;1;-;2;1;3;1;-;1;-;12
"510450 Indiavaí";-;-;-;-;-;-;1;-;-;-;-;1;2
"510452 Ipiranga do Norte";-;-;-;-;1;-;1;2;-;-;-;-;4
"510454 Itanhangá";1;-;2;-;1;2;4;2;6;1;-;1;20
"510455 Itaúba";2;7;14;10;9;2;9;2;3;3;-;2;63
"510460 Itiquira";-;-;-;2;1;1;-;-;-;1;-;1;6
"510480 Jaciara";-;-;1;-;-;-;-;-;-;-;-;-;1
"510490 Jangada";-;-;-;-;-;1;1;1;1;-;-;-;4
"510500 Jauru";1;1;-;-;1;-;-;-;-;-;-;-;3
"510510 Juara";3;1;4;6;3;4;-;3;6;14;6;9;59
"510515 Juína";8;2;6;6;6;2;4;6;3;13;10;13;79
"510517 Juruena";-;-;4;2;1;1;-;2;-;6;14;4;34
"510520 Juscimeira";1;-;-;-;-;1;1;1;-;2;-;-;6
"510523 Lambari D'Oeste";-;-;-;-;1;-;-;-;1;-;-;-;2
"510525 Lucas do Rio Verde";2;4;1;4;3;3;6;5;1;1;1;1;32
"510530 Luciara";-;-;-;-;-;-;1;-;-;-;-;-;1
"510558 Marcelândia";2;2;3;4;9;8;10;9;8;7;1;-;63
"510560 Matupá";3;2;1;4;-;3;4;5;2;4;5;3;36
"510562 Mirassol d'Oeste";-;-;-;-;1;-;1;-;1;-;-;1;4
"510590 Nobres";-;1;-;1;-;1;1;2;2;1;1;-;10
"510600 Nortelândia";-;-;1;-;-;2;1;2;1;-;-;-;7
"510610 Nossa Senhora do Livramento";-;-;-;-;-;-;-;2;-;-;-;-;2
"510615 Nova Bandeirantes";2;1;2;-;1;1;3;4;5;9;11;6;45
"510620 Nova Brasilândia";-;2;1;1;1;-;2;1;4;1;-;2;15
"510621 Nova Canaã do Norte";1;4;-;1;-;-;2;5;2;4;5;3;27
"510880 Nova Guarita";-;-;-;1;-;-;-;-;1;1;1;1;5
"510618 Nova Lacerda";1;1;1;-;2;-;1;3;3;1;2;-;15
"510885 Nova Marilândia";-;1;-;1;1;1;1;3;1;-;-;-;9
"510890 Nova Maringá";1;5;3;3;12;6;8;6;4;5;-;1;54
"510895 Nova Monte Verde";2;1;-;3;-;1;-;1;1;3;3;1;16
"510622 Nova Mutum";2;3;2;2;6;6;4;5;4;-;3;3;40
"510617 Nova Nazaré";-;1;-;-;-;-;-;-;-;-;-;-;1
"510623 Nova Olímpia";1;1;3;1;-;-;-;2;1;-;-;-;9
"510619 Nova Santa Helena";-;-;1;-;2;-;-;1;1;-;-;-;5
"510624 Nova Ubiratã";2;7;-;7;7;10;6;5;8;9;4;1;66
"510625 Nova Xavantina";1;-;-;-;-;1;-;3;2;-;-;-;7
"510627 Novo Horizonte do Norte";1;-;-;-;-;-;-;-;4;-;-;5;10
"510626 Novo Mundo";-;1;5;1;4;2;2;-;3;5;3;1;27
"510631 Novo Santo Antônio";-;-;-;-;-;1;-;-;-;-;-;-;1
"510628 Novo São Joaquim";1;1;1;1;1;-;2;-;1;-;-;-;8
"510629 Paranaíta";1;1;-;3;-;1;2;3;1;4;1;1;18
"510630 Paranatinga";4;6;-;2;4;5;8;8;6;4;4;4;55
"510637 Pedra Preta";1;-;-;4;1;1;1;2;2;1;3;3;19
"510642 Peixoto de Azevedo";3;1;2;-;3;9;15;13;55;15;6;1;123
"510645 Planalto da Serra";-;-;-;-;-;-;-;-;1;1;-;-;2
"510650 Poconé";-;-;-;-;-;-;-;2;1;-;-;-;3
"510665 Pontal do Araguaia";-;3;-;-;-;2;-;-;-;-;-;-;5
"510670 Ponte Branca";-;-;2;-;-;-;-;-;1;1;-;-;4
"510675 Pontes e Lacerda";2;-;-;-;2;2;-;2;-;-;-;-;8
"510677 Porto Alegre do Norte";-;-;-;1;-;-;-;1;-;1;1;-;4
"510680 Porto dos Gaúchos";3;3;1;-;1;-;2;2;3;1;3;1;20
"510700 Poxoréo";3;3;1;1;1;2;1;4;2;-;-;6;24
"510704 Primavera do Leste";1;2;3;6;6;4;2;7;2;4;3;-;40
"510706 Querência";-;-;-;-;-;-;-;-;-;3;-;-;3
"510715 Reserva do Cabaçal";-;1;1;-;-;-;1;-;-;1;-;-;4
"510718 Ribeirão Cascalheira";-;-;-;-;1;1;1;-;-;-;-;1;4
"510720 Rio Branco";-;-;-;-;-;-;-;1;-;-;-;-;1
"510757 Rondolândia";-;-;-;-;1;-;3;-;-;1;-;-;5
"510760 Rondonópolis";2;2;3;1;1;3;2;3;2;3;2;2;26
"510770 Rosário Oeste";-;-;1;-;5;1;-;1;2;3;-;-;13
"510775 Salto do Céu";-;-;-;-;-;-;1;1;-;-;-;-;2
"510724 Santa Carmem";-;1;-;-;2;2;4;1;1;8;-;-;19
"510774 Santa Cruz do Xingu";-;-;1;-;-;-;-;1;1;-;-;-;3
"510776 Santa Rita do Trivelato";-;1;1;1;1;1;3;-;-;4;1;2;15
"510777 Santa Terezinha";1;-;2;2;-;-;-;-;-;-;-;1;6
"510726 Santo Afonso";-;-;1;-;-;1;2;3;1;-;-;1;9
"510779 Santo Antônio do Leste";-;1;-;-;-;-;1;-;-;1;-;-;3
"510780 Santo Antônio do Leverger";-;-;-;-;-;1;1;1;3;2;1;-;9
"510785 São Félix do Araguaia";1;2;5;-;-;-;-;3;2;-;1;-;14
"510729 São José do Povo";-;-;-;-;-;-;-;-;1;-;-;-;1
"510730 São José do Rio Claro";2;1;2;9;7;9;19;9;9;3;6;3;79
"510735 São José do Xingu";-;-;-;-;1;-;1;-;1;1;1;-;5
"510710 São José dos Quatro Marcos";-;1;-;-;-;-;-;-;-;-;-;1;2
"510787 Sapezal";-;1;1;-;2;2;5;7;1;4;1;-;24
"510788 Serra Nova Dourada";-;1;4;6;-;-;2;2;-;2;3;3;23
"510790 Sinop";11;6;2;6;11;18;14;31;19;3;7;9;137
"510792 Sorriso";5;2;-;2;13;5;5;15;8;10;-;4;69
"510794 Tabaporã";-;1;4;1;1;2;2;4;4;4;1;2;26
"510795 Tangará da Serra";-;1;2;1;5;1;4;4;1;5;2;1;27
"510800 Tapurah";-;3;-;3;3;5;8;6;3;2;3;-;36
"510805 Terra Nova do Norte";-;-;-;-;-;-;1;1;2;1;1;-;6
"510810 Tesouro";1;-;4;-;1;-;-;-;-;-;-;-;6
"510820 Torixoréu";-;-;-;-;-;1;2;-;-;1;1;-;5
"510830 União do Sul";1;2;2;2;-;3;-;3;1;2;-;-;16
"510835 Vale de São Domingos";-;-;-;-;-;-;-;-;-;1;-;-;1
"510840 Várzea Grande";-;1;-;-;1;-;-;-;-;-;-;2;4
"510850 Vera";1;5;2;1;7;1;8;8;6;5;2;3;49
"510550 Vila Bela da Santíssima Trindade";-;-;-;-;-;-;-;1;-;-;-;-;1
"510860 Vila Rica";-;3;3;2;2;1;2;1;2;3;1;2;22
"510000 Município ignorado - MT";-;-;-;-;-;1;-;-;-;-;-;-;1
"520017 Água Fria de Goiás";-;-;-;-;-;-;1;-;-;-;-;-;1
"520030 Alexânia";-;-;-;1;-;-;-;-;-;-;-;-;1
"520060 Alto Paraíso de Goiás";-;-;-;1;-;-;-;-;-;-;-;-;1
"520110 Anápolis";-;-;1;-;-;-;-;-;-;-;-;1;2
"520140 Aparecida de Goiânia";-;-;-;1;-;-;-;-;-;-;-;-;1
"520170 Aragarças";-;-;-;-;-;-;2;-;-;-;-;-;2
"520215 Araguapaz";-;-;-;1;-;-;-;-;-;-;-;1;2
"520310 Baliza";2;2;-;-;2;-;2;1;1;1;2;2;15
"520320 Barro Alto";-;-;-;-;-;1;-;-;-;-;-;-;1
"520340 Bom Jardim de Goiás";1;-;-;-;-;-;-;-;-;-;-;-;1
"520350 Bom Jesus de Goiás";-;-;-;-;-;-;-;-;-;-;-;1;1
"520380 Britânia";-;-;-;-;-;1;-;-;-;-;-;-;1
"520425 Cachoeira Dourada";1;-;-;-;-;-;-;-;-;-;-;-;1
"520430 Caçu";-;-;1;-;-;1;-;-;-;-;-;-;2
"520440 Caiapônia";-;-;-;1;-;-;1;1;-;-;1;1;5
"520490 Campos Belos";-;-;-;-;-;1;-;-;-;-;1;-;2
"520500 Carmo do Rio Verde";-;-;-;-;-;-;-;-;1;-;-;-;1
"520510 Catalão";-;-;-;-;-;-;-;-;-;-;1;-;1
"520547 Chapadão do Céu";-;-;-;-;-;-;-;-;-;-;-;1;1
"520552 Colinas do Sul";-;-;-;-;-;-;-;-;-;1;-;-;1
"520590 Corumbaíba";1;-;-;-;-;-;-;-;-;-;-;-;1
"520620 Cristalina";1;-;2;-;-;-;1;-;-;-;-;-;4
"520640 Crixás";-;-;3;-;-;-;-;-;-;-;-;-;3
"520830 Divinópolis de Goiás";1;1;-;2;-;2;-;1;1;-;-;-;8
"520725 Doverlândia";3;1;-;-;-;-;1;2;1;1;2;1;12
"520753 Faina";-;1;1;-;-;-;-;-;-;-;-;-;2
"520800 Formosa";-;-;1;-;-;-;-;-;1;4;-;-;6
"520810 Formoso";-;-;-;-;-;1;-;-;-;-;-;-;1
"520860 Goianésia";-;-;-;-;-;-;1;-;-;-;-;-;1
"520870 Goiânia";1;-;1;1;-;-;-;1;-;-;-;-;4
"520890 Goiás";1;-;-;-;-;-;-;-;-;-;-;-;1
"520940 Guarani de Goiás";-;-;-;-;-;1;-;-;-;-;-;-;1
"520990 Iaciara";-;-;-;-;-;-;1;-;-;-;-;-;1
"521000 Inhumas";-;-;-;-;-;-;-;1;-;-;-;-;1
"521010 Ipameri";-;-;-;-;-;-;-;-;1;-;-;-;1
"521080 Itajá";-;-;2;-;1;-;3;-;-;-;-;3;9
"521100 Itapirapuã";-;-;1;-;-;-;-;-;1;-;-;-;2
"521120 Itapuranga";-;-;-;-;-;-;-;-;1;1;-;-;2
"521150 Itumbiara";2;-;-;-;-;1;-;-;-;1;-;-;4
"521180 Jaraguá";1;-;-;-;-;-;-;-;-;1;-;-;2
"521190 Jataí";-;-;-;-;1;-;-;1;1;1;-;-;4
"521210 Joviânia";-;-;-;-;1;-;-;-;-;-;-;-;1
"521220 Jussara";-;-;-;-;-;1;-;-;-;-;-;-;1
"521250 Luziânia";-;-;1;-;-;-;1;-;-;-;-;-;2
"521308 Minaçu";-;2;1;1;-;1;1;-;1;1;-;1;9
"521310 Mineiros";-;1;-;-;2;-;1;-;-;-;-;-;4
"521350 Monte Alegre de Goiás";-;-;1;-;-;-;-;-;-;-;-;-;1
"521375 Montividiu";-;-;1;-;-;-;-;-;1;-;-;-;2
"521377 Montividiu do Norte";1;-;-;-;-;-;-;-;-;-;-;-;1
"521380 Morrinhos";1;1;-;1;1;-;-;-;1;-;-;-;5
"521385 Morro Agudo de Goiás";-;-;-;1;-;-;-;-;-;1;1;-;3
"521400 Mozarlândia";-;-;-;-;-;-;1;-;-;-;-;-;1
"521410 Mutunópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"521460 Niquelândia";-;1;-;-;-;-;1;-;-;-;-;-;2
"521483 Nova Crixás";-;-;1;1;-;1;-;-;-;1;2;-;6
"521530 Orizona";-;-;-;-;1;-;-;-;-;-;-;-;1
"521560 Padre Bernardo";2;-;-;-;-;1;-;1;-;2;1;-;7
"521645 Perolândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"521720 Piranhas";-;-;-;-;-;-;-;-;-;-;-;2;2
"521740 Pires do Rio";-;-;-;-;-;-;-;-;-;1;-;-;1
"521760 Planaltina";1;-;1;-;-;-;-;-;-;-;-;-;2
"521770 Pontalina";-;-;-;-;1;-;-;-;-;-;-;-;1
"521800 Porangatu";-;-;-;1;-;-;-;-;-;-;-;-;1
"521805 Porteirão";-;-;-;-;-;-;-;-;-;-;-;1;1
"521830 Posse";2;-;-;-;-;-;1;1;-;-;-;-;4
"521850 Quirinópolis";-;1;-;-;1;-;1;-;-;-;-;-;3
"521860 Rialma";-;1;-;-;-;-;-;2;-;-;-;-;3
"521870 Rianápolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"521880 Rio Verde";1;2;2;3;-;-;2;-;1;-;-;-;11
"521930 Santa Helena de Goiás";-;-;-;-;-;-;-;-;-;-;-;1;1
"521975 Santo Antônio do Descoberto";-;-;-;-;-;-;-;-;1;-;-;-;1
"521980 São Domingos";5;-;1;-;1;-;2;3;-;1;1;2;16
"522000 São João d'Aliança";1;-;-;-;-;-;-;1;-;-;-;-;2
"522005 São João da Paraúna";-;-;1;-;-;-;-;-;-;-;-;-;1
"522020 São Miguel do Araguaia";-;2;2;2;2;-;1;1;-;1;1;-;12
"522050 Serranópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
"522150 Turvânia";-;-;1;-;-;-;-;-;1;-;-;-;2
"522155 Turvelândia";1;-;-;-;-;-;-;1;-;-;-;-;2
"522157 Uirapuru";-;-;1;-;-;-;-;-;-;1;-;-;2
"522170 Uruana";-;-;1;-;-;-;-;-;-;1;-;-;2
"530010 Brasília";2;1;1;1;2;-;1;-;2;-;2;1;13
"000000 Ignorado ou exterior";180;144;174;129;115;125;104;105;96;116;95;95;1478
"Total";1979;1765;2208;2117;2042;1585;1748;1893;1831;2142;1865;1470;22645
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
  Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
  Excluídas duplicidades de dados de 2007 a 2021.
  Dados validados pela Grupo Técnico de Leishmanioses/CGZV/DEDT/SVSA/MS.
  Dados de 2020 referentes ao estado do Espírito Santo são oriundos do Sistema de Informação e-SUS VS, em uso pelo estado desde janeiro de 2020.
  Dados de 2007 atualizados em 12/05/2009.
  Dados de 2008 atualizados em 23/02/2010.
  Dados de 2009 atualizados em 03/09/2010.
  Dados de 2010 atualizados em 05/12/2011.
  Dados de 2011 atualizados em 27/08/2012.
  Dados de 2012 atualizados em 30/10/2013.
  Dados de 2013 atualizados em 28/08/2014.
  Dados de 2014 atualizados em 21/08/2015.
  Dados de 2015 atualizados em 14/10/2016.
  Dados de 2016 atualizados em 13/09/2017.
  Dados de 2017 atualizados em 05/09/2018.
  Dados de 2018 atualizados em 01/10/2019.
  Dados de 2019 atualizados em 11/08/2020.
  Dados de 2020 atualizados em 08/10/2021.
  Dados de 2021 atualizados em 14/09/2022.
 *Dados disponibilizados no TABNET em janeiro de 2023
 
