LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2013
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"510562 Mirassol d'Oeste";-;-;1;-;-;-;1;1;-;-;-;-;3
"510590 Nobres";1;2;1;-;1;2;1;-;1;2;1;1;13
"510600 Nortelândia";1;-;1;1;2;-;1;-;-;-;1;2;9
"510610 Nossa Senhora do Livramento";1;-;-;1;-;1;-;1;-;-;1;-;5
"510615 Nova Bandeirantes";-;2;1;-;2;2;-;1;1;1;1;-;11
"510620 Nova Brasilândia";-;1;1;1;-;1;1;2;2;1;1;1;12
"510621 Nova Canaã do Norte";4;2;3;2;1;1;2;2;4;4;6;-;31
"510880 Nova Guarita";2;-;-;-;-;-;-;-;1;1;-;-;4
"510618 Nova Lacerda";2;-;-;-;1;1;3;-;3;2;2;-;14
"510885 Nova Marilândia";-;-;-;-;-;-;1;-;2;-;-;1;4
"510890 Nova Maringá";4;1;4;2;5;5;15;3;1;1;-;-;41
"510895 Nova Monte Verde";-;-;-;1;-;2;1;1;1;1;3;-;10
"510622 Nova Mutum";2;1;1;1;1;5;4;4;4;5;4;6;38
"510617 Nova Nazaré";-;-;1;1;-;-;-;-;1;-;-;-;3
"510623 Nova Olímpia";-;-;1;1;1;-;-;-;-;2;-;2;7
"510619 Nova Santa Helena";-;1;1;-;-;1;1;-;-;-;-;-;4
"510624 Nova Ubiratã";-;-;1;-;1;4;5;5;3;2;2;1;24
"510625 Nova Xavantina";-;2;-;-;1;2;3;1;-;-;3;2;14
"510627 Novo Horizonte do Norte";1;-;1;-;-;-;-;-;-;-;-;-;2
"510626 Novo Mundo";-;1;1;2;1;1;1;-;1;-;1;1;10
"510628 Novo São Joaquim";1;1;-;-;-;2;3;-;-;1;1;-;9
"510629 Paranaíta";-;3;-;2;3;-;-;2;1;3;2;-;16
"510630 Paranatinga";2;1;3;-;1;1;5;3;5;2;2;1;26
"510637 Pedra Preta";2;1;1;1;2;1;1;4;5;5;7;2;32
"510642 Peixoto de Azevedo";3;3;1;2;2;2;3;3;5;4;2;-;30
"510645 Planalto da Serra";1;-;1;2;1;-;1;-;1;-;2;2;11
"510650 Poconé";1;1;1;1;2;1;-;-;3;-;1;-;11
"510665 Pontal do Araguaia";1;1;1;1;-;2;3;2;4;4;4;1;24
"510670 Ponte Branca";-;-;-;-;-;-;2;-;-;2;-;-;4
"510675 Pontes e Lacerda";4;1;3;2;3;1;2;6;4;6;2;1;35
"510677 Porto Alegre do Norte";-;-;-;1;-;-;-;-;-;-;-;-;1
"510680 Porto dos Gaúchos";1;1;1;-;-;1;1;1;1;3;1;-;11
"510682 Porto Esperidião";1;2;-;-;2;2;1;-;1;1;3;-;13
"510685 Porto Estrela";-;-;-;1;1;-;-;3;-;-;1;-;6
"510700 Poxoréo";3;1;3;1;1;1;1;2;4;2;-;-;19
"510704 Primavera do Leste";1;-;1;2;2;3;4;4;-;-;-;-;17
"510706 Querência";4;3;1;-;2;-;7;2;4;3;3;1;30
"510715 Reserva do Cabaçal";1;-;-;1;-;-;-;-;1;-;-;1;4
"510718 Ribeirão Cascalheira";2;1;-;-;-;4;3;4;4;8;3;2;31
"510719 Ribeirãozinho";-;-;-;-;-;-;-;-;-;2;1;-;3
"510720 Rio Branco";-;-;-;-;-;-;-;1;-;-;-;-;1
"510757 Rondolândia";-;2;-;-;1;-;1;1;2;2;1;1;11
"510760 Rondonópolis";4;-;2;1;-;1;-;1;2;2;3;1;17
"510770 Rosário Oeste";-;1;1;-;2;1;-;-;2;1;2;2;12
"510775 Salto do Céu";-;-;-;1;-;-;1;1;1;-;1;1;6
"510724 Santa Carmem";-;-;-;2;-;-;1;2;1;-;-;1;7
"510774 Santa Cruz do Xingu";-;-;1;-;-;-;-;1;-;-;-;-;2
"510776 Santa Rita do Trivelato";1;-;-;-;-;-;3;3;1;4;-;-;12
"510777 Santa Terezinha";-;-;3;2;-;-;1;-;1;-;-;-;7
"510726 Santo Afonso";3;1;-;1;-;-;1;-;-;1;-;-;7
"510779 Santo Antônio do Leste";-;-;-;-;-;-;-;-;1;-;1;-;2
"510780 Santo Antônio do Leverger";1;1;-;-;1;-;-;1;2;-;1;-;7
"510785 São Félix do Araguaia";-;-;-;-;-;-;1;-;-;2;1;-;4
"510729 São José do Povo";1;-;-;1;-;-;-;-;1;-;1;-;4
"510730 São José do Rio Claro";-;1;1;2;1;1;1;4;1;3;-;-;15
"510735 São José do Xingu";-;1;1;-;2;-;-;1;-;-;1;-;6
"510710 São José dos Quatro Marcos";-;-;-;-;-;1;-;-;-;-;-;-;1
"510787 Sapezal";1;-;-;2;-;-;1;1;1;-;3;-;9
"510788 Serra Nova Dourada";-;-;-;-;-;-;-;1;6;5;1;-;13
"510790 Sinop";1;4;4;5;6;4;4;10;8;11;3;3;63
"510792 Sorriso";5;2;4;1;3;3;2;2;2;1;-;1;26
"510794 Tabaporã";-;1;1;-;2;-;4;3;4;4;3;1;23
"510795 Tangará da Serra";4;3;3;6;1;3;5;9;5;2;2;3;46
"510800 Tapurah";2;1;3;3;-;3;3;7;3;4;3;3;35
"510805 Terra Nova do Norte";-;-;-;1;-;2;-;2;-;1;2;-;8
"510810 Tesouro";1;3;-;1;-;1;-;1;1;3;1;1;13
"510820 Torixoréu";-;-;1;-;-;-;-;-;-;-;1;-;2
"510830 União do Sul";3;-;2;1;2;2;4;1;4;1;-;-;20
"510835 Vale de São Domingos";-;-;-;1;-;1;1;-;-;-;-;-;3
"510840 Várzea Grande";-;-;1;-;-;-;-;1;-;-;-;-;2
"510850 Vera";-;1;1;-;1;1;1;2;2;-;-;-;9
"510550 Vila Bela da Santíssima Trindade";1;-;-;1;-;-;-;-;-;-;1;-;3
"510860 Vila Rica";-;-;3;1;2;-;-;2;5;1;3;1;18
"510000 Município ignorado - MT";1;-;-;-;-;-;-;2;-;-;-;-;3
"520017 Água Fria de Goiás";-;-;-;-;1;-;-;-;-;-;-;-;1
"520025 Águas Lindas de Goiás";1;-;-;-;-;-;-;1;-;-;-;-;2
"520060 Alto Paraíso de Goiás";-;2;1;-;1;-;1;6;4;2;1;2;20
"520110 Anápolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"520140 Aparecida de Goiânia";-;-;-;-;-;-;-;-;-;-;-;1;1
"520170 Aragarças";-;2;3;-;-;-;1;-;-;-;-;1;7
"520215 Araguapaz";-;-;-;-;-;1;-;-;-;-;-;-;1
"520250 Aruanã";-;-;-;-;-;-;1;-;-;-;-;-;1
"520310 Baliza";1;1;2;-;2;1;2;-;2;-;-;-;11
"520320 Barro Alto";-;-;-;-;-;-;-;-;-;-;-;3;3
"520340 Bom Jardim de Goiás";-;-;-;-;-;-;1;1;-;1;1;-;4
"520410 Cachoeira Alta";-;-;-;1;-;-;-;-;-;-;-;-;1
"520430 Caçu";-;-;-;-;-;2;1;-;1;-;-;-;4
"520440 Caiapônia";2;-;1;1;-;1;1;2;2;1;3;-;14
"520460 Campestre de Goiás";-;-;-;-;-;-;-;1;-;-;-;-;1
"520465 Campinaçu";-;-;1;-;1;-;-;1;-;2;1;-;6
"520470 Campinorte";-;-;-;-;-;-;-;-;1;-;-;-;1
"520490 Campos Belos";1;3;2;1;1;-;-;2;1;1;-;1;13
"520500 Carmo do Rio Verde";-;-;-;-;-;-;-;-;-;-;-;1;1
"520510 Catalão";2;1;-;-;-;-;1;-;1;-;-;1;6
"520530 Cavalcante";2;-;1;-;-;-;-;1;-;-;1;-;5
"520547 Chapadão do Céu";-;-;-;1;-;-;-;-;-;-;-;-;1
"520551 Cocalzinho de Goiás";-;-;1;-;-;-;-;-;-;-;-;-;1
"520552 Colinas do Sul";-;-;-;-;-;-;-;-;-;-;2;-;2
"520620 Cristalina";-;1;-;-;-;-;-;-;-;-;-;-;1
"520640 Crixás";-;-;-;-;-;-;-;-;-;-;2;-;2
"520670 Damianópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"520690 Davinópolis";-;-;-;1;1;-;-;-;-;-;-;-;2
"520830 Divinópolis de Goiás";-;-;1;-;-;-;-;-;1;1;1;-;4
"520725 Doverlândia";-;3;-;2;-;3;1;-;1;2;2;1;15
"520753 Faina";-;-;1;-;-;-;1;-;-;-;-;-;2
"520800 Formosa";1;-;1;-;-;-;-;-;-;-;-;-;2
"520810 Formoso";1;-;-;-;-;-;-;-;-;-;-;-;1
"520870 Goiânia";-;-;2;-;1;1;-;-;-;-;-;-;4
"520910 Goiatuba";-;-;-;-;1;-;-;-;-;-;-;-;1
"520915 Gouvelândia";-;-;-;1;-;-;-;-;-;-;-;-;1
"520940 Guarani de Goiás";-;-;-;-;-;-;-;-;1;-;-;-;1
"520960 Heitoraí";-;-;-;-;-;1;-;-;-;-;-;-;1
"520990 Iaciara";-;1;-;-;-;-;-;-;-;-;-;-;1
"521020 Iporá";-;-;-;-;-;1;-;-;1;-;-;-;2
"521120 Itapuranga";-;-;1;-;-;-;-;-;-;-;-;-;1
"521130 Itarumã";1;-;-;-;-;-;-;-;-;-;-;1;2
"521150 Itumbiara";-;-;-;1;-;-;1;-;-;1;-;1;4
"521170 Jandaia";-;-;-;-;-;1;-;-;-;-;-;-;1
"521180 Jaraguá";1;2;2;1;-;1;2;-;-;2;1;1;13
"521190 Jataí";-;-;-;1;2;2;1;1;1;-;-;-;8
"521220 Jussara";1;-;-;-;-;-;-;-;1;-;-;-;2
"521250 Luziânia";1;-;-;-;-;-;-;3;-;-;-;-;4
"521305 Mimoso de Goiás";-;1;-;-;1;-;-;-;-;-;-;-;2
"521308 Minaçu";1;3;1;3;1;-;2;2;-;-;4;1;18
"521310 Mineiros";2;-;-;1;4;-;1;1;2;1;-;-;12
"521350 Monte Alegre de Goiás";-;1;-;-;-;-;-;-;1;-;-;-;2
"521370 Montes Claros de Goiás";-;-;-;1;-;-;1;-;-;-;-;2;4
"521375 Montividiu";-;-;-;-;-;-;-;1;-;1;-;-;2
"521377 Montividiu do Norte";1;-;-;-;-;-;-;-;-;1;-;6;8
"521385 Morro Agudo de Goiás";-;-;-;-;-;-;1;-;-;-;-;-;1
"521405 Mundo Novo";-;-;-;-;-;-;-;-;-;-;1;-;1
"521460 Niquelândia";2;1;1;-;4;2;1;1;3;5;7;4;31
"521470 Nova América";1;-;-;-;-;-;-;-;-;-;-;-;1
"521525 Novo Planalto";-;-;-;-;1;-;-;-;-;-;-;-;1
"521530 Orizona";-;-;-;-;-;1;-;-;-;-;-;-;1
"521550 Ouvidor";-;-;-;-;1;-;-;-;-;-;-;-;1
"521560 Padre Bernardo";-;-;1;-;-;-;-;-;-;-;-;1;2
"521630 Paranaiguara";-;-;-;-;-;1;-;-;-;-;-;-;1
"521730 Pirenópolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"521760 Planaltina";-;-;-;-;-;-;-;-;-;-;-;2;2
"521800 Porangatu";1;1;-;1;-;2;2;-;-;-;-;-;7
"521830 Posse";-;-;-;-;-;-;-;-;1;-;-;-;1
"521850 Quirinópolis";-;-;1;1;3;-;-;-;-;-;-;-;5
"521870 Rianápolis";-;-;1;-;-;-;-;1;-;1;1;-;4
"521880 Rio Verde";-;-;2;1;-;1;2;4;1;-;1;-;12
"521890 Rubiataba";-;-;-;-;1;1;-;-;-;-;-;-;2
"521930 Santa Helena de Goiás";-;-;2;-;1;-;-;-;-;1;-;-;4
"521940 Santa Rita do Araguaia";-;1;-;-;-;-;-;1;-;-;-;-;2
"521945 Santa Rita do Novo Destino";-;1;-;-;-;-;-;-;-;-;-;1;2
"521950 Santa Rosa de Goiás";-;-;1;-;-;-;-;-;-;-;-;-;1
"521970 Santa Terezinha de Goiás";-;-;-;-;1;-;-;-;-;-;-;-;1
"521980 São Domingos";-;-;-;1;2;-;1;1;2;1;1;2;11
"522010 São Luís de Montes Belos";-;-;1;-;-;-;-;-;-;-;-;-;1
"522020 São Miguel do Araguaia";-;1;1;-;-;-;1;-;-;-;-;-;3
"522050 Serranópolis";-;-;-;-;-;-;1;1;1;1;-;1;5
"522060 Silvânia";-;-;-;-;-;-;-;-;-;-;1;1;2
"522068 Simolândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"522108 Teresina de Goiás";-;-;-;-;-;-;-;-;-;-;1;-;1
"522145 Trombas";-;-;-;-;-;-;-;-;1;-;-;-;1
"522157 Uirapuru";-;-;-;-;-;-;-;-;-;1;-;-;1
"522160 Uruaçu";-;-;-;-;-;-;-;1;-;-;-;-;1
"522170 Uruana";-;-;-;1;-;-;-;-;1;-;1;3;6
"522185 Valparaíso de Goiás";1;-;1;1;-;-;-;-;-;-;-;-;3
"522200 Vianópolis";-;-;-;-;1;-;-;-;-;-;-;1;2
"522220 Vila Boa";-;-;-;-;-;-;-;-;-;-;1;-;1
"530010 Brasília";-;-;1;-;1;1;-;-;-;1;-;2;6
"000000 Ignorado ou exterior";156;157;121;183;140;86;144;118;107;130;137;107;1586
"Total";2421;1783;1725;1773;1404;1237;1443;1494;1443;1636;1847;1547;19753
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
  Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
  Excluídas duplicidades de dados de 2007 a 2021.
  Dados validados pela Grupo Técnico de Leishmanioses/CGZV/DEDT/SVSA/MS.
  Dados de 2020 referentes ao estado do Espírito Santo são oriundos do Sistema de Informação e-SUS VS, em uso pelo estado desde janeiro de 2020.
  Dados de 2007 atualizados em 12/05/2009.
  Dados de 2008 atualizados em 23/02/2010.
  Dados de 2009 atualizados em 03/09/2010.
  Dados de 2010 atualizados em 05/12/2011.
  Dados de 2011 atualizados em 27/08/2012.
  Dados de 2012 atualizados em 30/10/2013.
  Dados de 2013 atualizados em 28/08/2014.
  Dados de 2014 atualizados em 21/08/2015.
  Dados de 2015 atualizados em 14/10/2016.
  Dados de 2016 atualizados em 13/09/2017.
  Dados de 2017 atualizados em 05/09/2018.
  Dados de 2018 atualizados em 01/10/2019.
  Dados de 2019 atualizados em 11/08/2020.
  Dados de 2020 atualizados em 08/10/2021.
  Dados de 2021 atualizados em 14/09/2022.
 *Dados disponibilizados no TABNET em janeiro de 2023
 
