LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2008
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"314700 Paracatu";-;-;1;-;2;1;1;2;2;-;-;-;9
"314750 Passabém";-;-;-;-;-;-;-;-;-;-;1;-;1
"314840 Paulistas";-;-;-;-;-;1;-;-;-;-;-;1;2
"314870 Pedra Azul";2;2;1;-;2;1;1;1;-;-;1;-;11
"314930 Pedro Leopoldo";-;-;-;-;-;-;-;1;-;-;1;-;2
"315120 Pirapora";1;-;1;-;-;-;-;-;1;-;-;-;3
"315140 Pitangui";-;-;-;1;-;-;-;-;-;-;-;-;1
"315200 Pompéu";-;-;-;-;-;-;-;1;-;-;-;-;1
"315217 Ponto dos Volantes";-;-;-;-;-;-;-;-;-;-;1;-;1
"315240 Poté";1;-;-;-;-;-;1;-;-;-;-;-;2
"315250 Pouso Alegre";-;-;-;-;-;-;-;-;-;1;-;-;1
"315310 Presidente Bernardes";-;-;-;-;-;-;1;-;-;-;-;-;1
"315340 Presidente Olegário";-;-;-;-;-;-;-;-;-;1;-;-;1
"315390 Raposos";-;2;-;-;-;-;-;-;-;-;-;-;2
"315430 Resplendor";1;1;1;-;-;1;-;-;-;-;-;-;4
"315460 Ribeirão das Neves";-;-;1;-;-;-;-;-;1;-;2;-;4
"315560 Rio Pardo de Minas";3;8;3;3;2;-;2;1;-;6;4;-;32
"315600 Rio Vermelho";2;-;2;-;-;-;-;-;-;1;-;-;5
"315650 Rubelita";-;-;-;-;-;-;-;-;-;-;-;1;1
"315670 Sabará";-;-;-;-;-;-;-;1;-;4;2;-;7
"315680 Sabinópolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"315700 Salinas";5;2;1;1;-;-;-;-;2;1;1;-;13
"315737 Santa Cruz de Salinas";1;-;-;-;-;-;-;-;-;-;-;-;1
"315740 Santa Cruz do Escalvado";-;-;1;1;-;-;-;-;-;-;-;-;2
"315750 Santa Efigênia de Minas";-;-;-;-;-;1;-;-;-;1;-;-;2
"315780 Santa Luzia";1;3;4;2;-;-;1;1;-;-;1;1;14
"315790 Santa Margarida";-;-;-;-;-;-;-;-;-;-;-;1;1
"315950 Santa Rita do Itueto";-;1;-;-;-;-;-;-;-;-;-;-;1
"315850 Santana de Pirapama";-;-;-;-;-;-;-;-;1;-;-;-;1
"315890 Santana do Manhuaçu";1;-;-;-;-;-;-;-;-;1;-;-;2
"315895 Santana do Paraíso";2;-;1;-;-;2;-;-;-;-;-;1;6
"316045 Santo Antônio do Retiro";-;1;-;1;2;-;1;1;-;-;-;1;7
"316060 Santo Hipólito";-;-;-;-;-;-;-;-;1;-;-;-;1
"316095 São Domingos das Dores";-;-;1;-;-;1;-;-;-;-;-;-;2
"316110 São Francisco";1;1;2;1;1;2;1;-;-;2;-;-;11
"316160 São Geraldo da Piedade";-;-;1;-;-;-;-;-;-;-;1;-;2
"316170 São Gonçalo do Abaeté";-;-;-;-;-;-;-;-;-;-;1;-;1
"316240 São João da Ponte";-;-;-;3;1;1;-;1;1;-;-;1;8
"316245 São João das Missões";2;5;1;1;1;4;2;2;-;1;3;1;23
"316250 São João del Rei";-;-;-;-;-;-;-;-;-;-;-;1;1
"316265 São João do Pacuí";-;-;-;-;-;-;1;1;-;1;-;3;6
"316270 São João do Paraíso";2;1;-;2;1;-;1;-;-;1;-;2;10
"316280 São João Evangelista";-;-;-;-;-;-;-;-;-;1;-;-;1
"316290 São João Nepomuceno";-;-;-;-;-;-;-;-;-;1;-;-;1
"316292 São Joaquim de Bicas";-;1;-;-;-;-;-;-;-;-;-;-;1
"316350 São José do Jacuri";-;1;-;-;-;-;-;-;-;-;-;1;2
"316360 São José do Mantimento";-;1;-;-;-;-;-;-;-;-;-;-;1
"316410 São Pedro do Suaçuí";1;-;2;-;-;-;-;-;4;-;1;-;8
"316420 São Romão";1;-;-;-;-;-;-;-;-;-;-;-;1
"316447 São Sebastião do Anta";-;-;-;-;-;1;-;-;-;-;-;-;1
"316450 São Sebastião do Maranhão";-;1;-;1;-;1;1;-;-;-;-;1;5
"316500 São Tiago";-;-;-;-;1;-;-;-;-;-;-;-;1
"316553 Sarzedo";-;-;-;-;-;-;-;-;-;-;1;-;1
"316590 Senador Modestino Gonçalves";-;-;-;2;-;-;-;-;-;-;-;-;2
"316610 Senhora do Porto";-;-;-;-;-;-;-;-;-;1;-;-;1
"316630 Sericita";1;-;-;-;-;-;-;-;-;-;-;-;1
"316720 Sete Lagoas";-;-;-;1;-;-;-;-;-;-;1;-;2
"316555 Setubinha";-;-;-;-;1;-;-;-;-;-;-;-;1
"316760 Simonésia";-;-;-;-;1;-;-;-;1;-;-;1;3
"316800 Taiobeiras";1;2;2;1;-;-;-;-;-;-;-;-;6
"316805 Taparuba";1;-;-;-;-;-;-;-;-;-;-;-;1
"316840 Tarumirim";1;-;-;-;-;-;1;-;-;-;-;-;2
"316860 Teófilo Otoni";-;12;2;-;-;2;2;-;2;-;-;-;20
"316870 Timóteo";4;1;1;1;-;2;1;4;5;2;-;2;23
"316900 Tocantins";-;1;-;1;-;-;-;-;-;-;-;-;2
"316930 Três Corações";-;1;-;-;-;-;2;2;2;1;-;-;8
"316935 Três Marias";-;-;-;-;-;-;-;-;1;-;-;-;1
"316940 Três Pontas";-;-;-;-;-;-;-;-;1;-;-;-;1
"316960 Tupaciguara";-;-;-;-;-;-;-;-;1;-;-;-;1
"316970 Turmalina";-;-;-;-;-;-;-;-;1;-;2;-;3
"316990 Ubá";1;-;1;-;-;1;-;-;-;-;-;-;3
"317000 Ubaí";-;-;-;-;-;-;-;-;-;1;-;-;1
"317005 Ubaporanga";-;-;-;-;-;2;-;-;-;-;-;-;2
"317040 Unaí";1;3;2;2;3;1;1;-;1;4;3;1;22
"317050 Urucânia";-;-;-;-;-;1;-;-;-;-;-;-;1
"317080 Várzea da Palma";2;1;1;1;1;1;-;2;4;-;-;-;13
"317090 Varzelândia";3;3;2;1;-;-;1;1;-;1;1;1;14
"317115 Vermelho Novo";1;-;-;-;-;-;-;-;-;-;-;-;1
"317120 Vespasiano";-;-;1;-;-;1;-;1;-;1;1;-;5
"317130 Viçosa";-;-;1;-;-;-;-;-;-;-;-;-;1
"317160 Virgem da Lapa";1;1;-;-;-;-;-;-;1;-;-;-;3
"317200 Visconde do Rio Branco";-;1;-;-;1;-;-;-;-;-;-;-;2
"310000 Município ignorado - MG";-;-;-;1;-;-;-;-;-;-;-;-;1
"320010 Afonso Cláudio";1;-;-;-;1;1;-;-;-;-;-;-;3
"320020 Alegre";-;-;-;-;-;-;-;-;1;-;-;-;1
"320030 Alfredo Chaves";1;-;-;-;-;-;-;-;-;1;-;-;2
"320050 Apiacá";-;-;-;-;-;-;-;1;-;-;-;-;1
"320080 Baixo Guandu";-;1;-;-;1;1;-;1;-;3;-;-;7
"320115 Brejetuba";1;-;1;-;-;1;1;-;-;-;1;-;5
"320130 Cariacica";-;-;-;-;-;1;-;-;-;1;-;-;2
"320150 Colatina";-;-;-;-;-;-;1;-;-;-;-;-;1
"320190 Domingos Martins";-;-;2;-;-;-;-;-;-;-;-;-;2
"320240 Guarapari";-;-;-;1;-;-;-;-;-;-;-;-;1
"320245 Ibatiba";1;-;-;-;-;-;-;-;-;-;-;-;1
"320265 Irupi";-;-;-;-;-;-;-;-;1;-;-;-;1
"320270 Itaguaçu";-;1;-;-;1;-;1;-;-;-;1;-;4
"320290 Itarana";2;-;-;-;-;1;-;-;-;-;-;-;3
"320300 Iúna";-;-;-;-;-;1;-;-;-;-;-;-;1
"320316 Laranja da Terra";-;-;-;-;-;-;-;1;-;-;-;-;1
"320320 Linhares";-;1;-;-;-;1;-;1;-;-;-;-;3
"320370 Muniz Freire";-;-;1;-;-;-;-;-;-;-;-;-;1
"320380 Muqui";1;-;-;-;-;-;-;-;-;1;-;-;2
"320400 Pancas";1;-;1;-;-;1;1;1;2;1;-;-;8
"320450 Santa Leopoldina";-;-;1;1;-;-;-;1;-;-;-;-;3
"320460 Santa Teresa";1;1;-;-;1;1;-;1;-;-;-;-;5
"320465 São Domingos do Norte";-;-;-;-;-;3;3;-;-;-;-;-;6
"320495 São Roque do Canaã";1;-;-;-;-;-;-;-;2;-;1;-;4
"320501 Sooretama";-;1;-;-;-;-;-;-;-;-;-;-;1
"320503 Vargem Alta";-;-;-;1;-;-;-;-;-;-;-;-;1
"320510 Viana";3;-;-;-;-;-;-;2;-;1;-;-;6
"320517 Vila Valério";-;-;-;-;-;-;1;-;-;-;-;-;1
"330010 Angra dos Reis";1;2;1;-;-;2;-;-;1;1;1;-;9
"330020 Araruama";-;-;-;-;-;-;-;-;1;2;-;-;3
"330040 Barra Mansa";-;-;-;-;1;-;-;-;-;-;-;-;1
"330050 Bom Jardim";-;-;-;-;-;-;-;-;-;-;-;1;1
"330080 Cachoeiras de Macacu";1;-;-;-;-;-;-;-;-;-;-;-;1
"330110 Cantagalo";-;1;-;-;1;-;-;-;-;-;-;-;2
"330130 Casimiro de Abreu";-;-;-;-;-;-;-;-;-;-;1;-;1
"330200 Itaguaí";-;-;-;-;-;1;-;-;-;-;-;-;1
"330205 Italva";1;-;-;-;-;-;-;-;-;-;-;-;1
"330227 Japeri";-;-;-;-;-;-;-;-;-;1;-;-;1
"330270 Maricá";-;-;-;-;-;1;-;-;-;-;-;-;1
"330340 Nova Friburgo";-;-;-;-;-;-;1;-;-;-;-;-;1
"330360 Paracambi";-;-;-;-;-;-;-;-;1;-;-;-;1
"330380 Paraty";-;-;2;-;-;-;-;-;-;2;-;-;4
"330414 Queimados";-;-;1;-;-;-;-;-;-;-;-;-;1
"330430 Rio Bonito";-;1;-;-;-;-;-;-;-;-;-;1;2
"330455 Rio de Janeiro";2;4;2;-;-;2;-;1;-;1;-;1;13
"330480 São Fidélis";1;-;-;-;-;1;-;-;-;-;-;-;2
"330530 São Sebastião do Alto";-;-;-;-;-;-;-;-;-;-;1;-;1
"330590 Trajano de Moraes";1;-;-;1;-;-;1;-;-;-;-;-;3
"330600 Três Rios";-;-;-;-;-;-;-;-;-;-;-;1;1
"350150 Alvinlândia";1;-;2;-;-;-;-;-;-;-;-;-;3
"350210 Andradina";-;-;-;-;-;-;-;-;-;-;-;1;1
"350220 Angatuba";-;-;-;-;-;1;-;-;-;-;-;-;1
"350250 Aparecida";-;-;-;1;-;-;-;-;-;-;-;-;1
"350290 Araçoiaba da Serra";-;-;-;-;-;-;-;-;1;-;-;-;1
"350330 Araras";-;-;-;-;-;-;1;-;-;1;-;-;2
"350380 Artur Nogueira";-;-;-;-;-;-;-;1;-;-;1;-;2
"350390 Arujá";-;-;-;-;-;-;-;1;-;-;-;-;1
"350410 Atibaia";-;-;-;-;-;-;-;-;-;-;-;1;1
"350540 Barra do Turvo";1;2;5;-;-;-;-;-;-;-;-;-;8
"350550 Barretos";-;-;-;-;-;-;-;-;-;1;-;-;1
"350590 Batatais";-;-;1;-;-;-;-;-;-;-;-;-;1
"350600 Bauru";-;-;1;-;-;1;1;-;-;-;-;-;3
"350650 Birigui";-;-;1;-;-;-;-;-;1;-;1;1;4
"350690 Bofete";-;-;-;-;-;-;-;1;-;-;-;-;1
"350750 Botucatu";-;-;-;-;-;-;1;1;-;-;-;-;2
"350925 Cajati";-;1;1;-;-;-;1;-;1;-;-;-;4
"350945 Campina do Monte Alegre";-;-;-;1;-;-;-;-;-;-;-;-;1
"350950 Campinas";-;-;1;-;-;-;-;-;-;-;-;-;1
"350990 Cananéia";-;-;-;-;1;-;-;-;-;-;-;-;1
"351050 Caraguatatuba";-;1;1;-;-;-;-;-;-;-;-;-;2
"351100 Castilho";-;1;-;-;-;-;-;-;-;-;-;-;1
"351220 Conchal";1;-;1;1;-;-;1;-;-;-;-;-;4
"351230 Conchas";-;-;-;1;-;-;-;-;-;-;-;-;1
"351480 Eldorado";1;3;4;3;3;-;2;1;2;1;-;-;20
"351518 Espírito Santo do Pinhal";-;-;-;-;-;-;-;1;-;-;-;-;1
"351600 Flórida Paulista";-;2;-;-;-;-;-;-;-;-;-;-;2
"351740 Guaíra";-;-;-;-;-;-;-;-;-;-;1;-;1
"351820 Guararapes";1;-;-;-;-;-;-;-;-;1;-;-;2
"351885 Guatapará";-;1;-;-;-;-;-;-;-;-;1;-;2
"351907 Hortolândia";-;-;-;-;-;-;-;-;1;-;-;-;1
"352100 Iperó";-;-;-;-;-;-;-;-;-;1;-;-;1
"352120 Iporanga";8;1;2;4;1;-;-;2;-;-;-;-;18
"352215 Itaóca";-;-;-;-;-;-;-;-;-;-;2;1;3
"352220 Itapecerica da Serra";-;1;-;-;-;1;-;-;-;-;-;-;2
"352230 Itapetininga";-;-;1;-;-;-;-;1;-;-;-;-;2
"352265 Itapirapuã Paulista";3;-;-;-;-;-;-;-;-;-;-;1;4
"352280 Itaporanga";-;-;-;-;-;-;1;-;-;-;-;-;1
"352330 Itariri";8;4;-;1;2;-;-;3;1;1;-;4;24
"352340 Itatiba";-;-;-;-;-;-;1;-;-;-;-;-;1
"352460 Jacupiranga";1;-;1;-;-;1;-;-;-;-;-;-;3
"352470 Jaguariúna";-;-;-;1;-;-;-;-;-;-;-;-;1
"352530 Jaú";1;-;-;-;-;-;-;-;-;-;-;-;1
"352590 Jundiaí";-;-;-;1;1;-;-;-;-;-;-;-;2
"352600 Junqueirópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"352610 Juquiá";-;-;-;-;1;-;-;-;1;-;-;-;2
"352740 Lucélia";1;-;-;-;-;1;-;-;-;-;1;1;4
"352790 Lutécia";-;-;-;1;-;-;-;-;-;-;-;-;1
"352840 Mairinque";-;-;-;1;-;-;-;-;-;-;-;-;1
"352850 Mairiporã";-;-;-;-;-;-;-;-;1;-;-;-;1
"352900 Marília";-;-;-;1;-;-;-;-;-;-;-;-;1
"352990 Miracatu";-;-;4;3;5;2;1;2;1;1;-;1;20
"353020 Mirante do Paranapanema";-;-;-;-;-;-;1;-;-;-;-;-;1
"353030 Mirassol";-;-;-;-;-;-;-;-;-;-;-;1;1
"353050 Mococa";-;-;-;-;-;-;1;-;-;-;-;-;1
"353070 Mogi Guaçu";-;-;2;-;-;-;-;-;-;-;-;-;2
"353080 Mogi Mirim";-;-;1;-;-;-;-;-;-;-;-;-;1
"353180 Monte Mor";-;-;-;-;-;1;-;-;-;-;-;-;1
"353205 Motuca";1;-;-;-;-;-;-;-;-;-;-;-;1
"353550 Paraguaçu Paulista";-;2;-;-;-;-;-;-;-;-;-;-;2
"353720 Pedro de Toledo";2;2;3;1;1;2;2;2;1;1;1;1;19
"353760 Peruíbe";-;-;-;-;-;-;-;1;-;-;-;-;1
"353780 Piedade";-;1;1;-;-;-;-;-;-;-;-;-;2
"353790 Pilar do Sul";-;-;-;-;-;-;-;-;-;1;-;-;1
"353880 Piraju";-;-;1;-;-;-;2;-;-;-;-;-;3
"353930 Pirassununga";-;-;-;-;-;-;-;-;-;-;1;-;1
"354050 Porangaba";-;-;-;-;-;-;2;-;-;-;-;-;2
"354060 Porto Feliz";-;-;-;-;-;-;-;-;1;1;-;-;2
"354070 Porto Ferreira";1;-;-;-;-;-;-;-;-;-;-;-;1
"354120 Presidente Bernardes";-;-;-;-;-;-;-;-;-;-;-;1;1
"354140 Presidente Prudente";-;-;-;-;1;-;-;-;-;-;1;-;2
"354260 Registro";2;-;1;-;-;-;-;-;-;1;-;-;4
"354280 Ribeira";-;2;3;-;-;3;-;-;-;1;-;-;9
"354370 Rincão";-;-;1;1;-;-;-;-;-;-;-;-;2
"354380 Rinópolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"354390 Rio Claro";-;-;1;-;-;-;-;-;-;-;2;3;6
"354450 Rubinéia";-;-;-;-;-;-;-;-;-;1;-;-;1
"354530 Salto de Pirapora";-;-;1;-;-;-;-;-;-;1;-;-;2
"354680 Santa Isabel";-;-;-;-;-;-;-;-;-;1;-;-;1
"354710 Santa Mercedes";-;-;-;-;-;-;-;-;1;-;-;-;1
"354800 Santo Antônio de Posse";-;1;-;-;-;-;-;-;-;-;-;-;1
"354950 São José da Bela Vista";-;-;-;-;-;-;-;-;-;-;1;-;1
"354960 São José do Barreiro";-;1;-;-;-;-;-;-;-;-;-;-;1
"355020 São Miguel Arcanjo";1;-;-;-;-;-;-;-;-;-;-;-;1
"355030 São Paulo";-;-;-;-;-;1;-;1;1;1;-;-;4
"355040 São Pedro";-;2;-;-;-;-;-;-;-;1;-;-;3
"355050 São Pedro do Turvo";-;1;-;-;-;-;-;-;-;-;1;-;2
"355060 São Roque";-;3;-;-;-;-;-;-;-;-;-;-;3
"355070 São Sebastião";1;-;1;-;3;-;2;-;-;-;-;-;7
"355120 Sarutaiá";-;-;-;1;-;-;-;-;-;-;-;-;1
"355180 Sete Barras";-;-;-;1;-;-;-;-;-;-;-;1;2
"355200 Silveiras";-;-;-;1;-;-;-;-;-;-;-;-;1
"355220 Sorocaba";-;-;-;-;-;-;-;2;1;-;-;2;5
"355250 Suzano";-;-;-;-;1;-;-;-;-;-;-;-;1
"355400 Tatuí";-;-;-;-;-;-;1;-;-;-;-;-;1
"355540 Ubatuba";2;1;2;2;3;-;-;-;1;-;2;-;13
"355650 Várzea Paulista";-;-;-;-;1;-;-;-;-;1;-;-;2
"355670 Vinhedo";-;-;-;-;-;-;-;-;-;1;-;-;1
"350000 Município ignorado - SP";-;-;-;-;1;-;-;-;-;-;-;-;1
"410020 Adrianópolis";4;3;-;-;2;3;1;4;-;1;3;1;22
"410040 Almirante Tamandaré";-;-;-;-;-;-;-;-;-;1;-;-;1
"412862 Alto Paraíso";-;-;-;-;-;-;-;-;1;-;-;-;1
"410080 Alvorada do Sul";-;-;-;-;-;-;-;-;2;2;-;1;5
"410110 Andirá";-;-;-;-;-;-;-;-;1;-;-;-;1
"410140 Apucarana";-;-;1;2;-;5;7;4;1;1;3;-;24
"410150 Arapongas";-;-;1;-;-;1;-;-;1;-;-;-;3
"410170 Araruna";-;-;-;-;-;1;1;-;-;-;-;-;2
"410185 Ariranha do Ivaí";-;-;-;-;-;-;1;-;-;-;-;-;1
"410200 Assis Chateaubriand";1;-;1;-;-;-;1;-;-;-;1;-;4
"410240 Bandeirantes";1;2;3;2;-;4;-;2;1;-;2;1;18
"410280 Bela Vista do Paraíso";-;-;-;-;-;-;-;2;-;-;1;-;3
"410320 Bom Sucesso";-;-;-;-;1;-;-;-;1;-;-;-;2
"410370 Cambé";-;-;-;2;-;-;-;1;-;1;1;-;5
"410380 Cambira";-;-;-;-;-;-;-;-;-;1;-;1;2
"410390 Campina da Lagoa";-;-;-;-;-;-;-;-;-;-;-;1;1
"410440 Cândido de Abreu";-;-;-;-;-;-;-;-;-;-;-;1;1
"410480 Cascavel";-;-;-;1;-;-;-;-;-;-;1;-;2
"410490 Castro";-;-;-;-;-;-;-;-;1;-;-;-;1
"410520 Cerro Azul";8;4;2;4;3;1;1;6;3;2;-;4;38
"410550 Cianorte";1;1;5;4;3;3;5;3;9;1;1;1;37
"410560 Cidade Gaúcha";-;-;-;-;-;-;-;-;1;-;-;-;1
"410590 Colorado";-;-;-;-;-;1;1;-;1;1;-;-;4
"410630 Corbélia";-;1;-;-;-;-;-;-;-;-;-;-;1
"410640 Cornélio Procópio";-;-;-;1;-;-;-;-;-;-;-;-;1
"410650 Coronel Vivida";1;-;-;-;-;-;-;-;-;-;-;-;1
"410655 Corumbataí do Sul";-;-;-;3;-;-;-;-;-;-;-;-;3
"410670 Cruzeiro do Sul";-;-;-;-;-;-;-;-;1;-;-;-;1
"410700 Curiúva";-;-;-;-;-;-;-;-;-;1;-;-;1
"410715 Diamante D'Oeste";-;-;-;-;1;-;-;-;-;-;-;-;1
"410712 Diamante do Sul";-;-;-;-;-;-;-;-;-;-;1;-;1
"410720 Dois Vizinhos";-;-;-;-;1;-;-;-;-;-;-;-;1
"410730 Doutor Camargo";1;2;3;1;2;-;2;1;2;1;1;2;18
"412863 Doutor Ulysses";-;-;-;1;-;-;-;-;1;-;-;-;2
"410750 Engenheiro Beltrão";-;-;-;-;-;-;-;-;1;1;2;1;5
"410770 Fênix";-;-;-;-;-;-;-;-;-;-;1;-;1
"410790 Floresta";-;-;1;-;3;-;-;-;-;-;-;-;4
"410830 Foz do Iguaçu";1;-;-;-;1;1;1;4;3;1;-;2;14
"410840 Francisco Beltrão";-;1;-;-;-;1;-;-;-;-;-;-;2
"410860 Goioerê";1;-;-;-;-;-;-;-;-;-;-;-;1
"410870 Grandes Rios";-;-;-;-;-;-;-;-;-;1;-;-;1
"410880 Guaíra";-;-;1;-;-;-;-;1;-;-;-;-;2
"410910 Guaporema";-;-;-;-;-;-;-;-;-;-;1;-;1
"410970 Ibaiti";1;-;-;-;-;-;-;1;-;-;-;-;2
"410975 Ibema";-;-;-;-;-;-;-;-;-;-;1;-;1
"410980 Ibiporã";1;-;-;-;-;-;-;-;1;-;-;-;2
"410990 Icaraíma";-;1;-;-;-;1;4;5;2;-;1;-;14
"411040 Indianópolis";-;-;-;-;-;-;1;-;1;-;1;-;3
"411080 Iretama";-;-;-;-;-;-;-;-;-;2;-;-;2
"411100 Itambaracá";-;-;-;-;1;-;-;1;-;-;-;1;3
"411110 Itambé";-;-;-;-;-;-;-;1;-;-;-;-;1
"411130 Itaúna do Sul";-;-;-;-;-;-;-;-;1;-;-;-;1
"411155 Ivaté";-;-;-;-;-;-;-;-;-;1;-;-;1
"411160 Ivatuba";-;-;1;-;-;-;3;-;2;1;1;1;9
"411170 Jaboti";-;-;-;1;-;-;-;-;1;-;-;-;2
"411180 Jacarezinho";-;-;-;-;-;-;-;-;-;-;1;-;1
"411210 Jandaia do Sul";-;-;-;-;-;-;-;-;1;1;-;-;2
"411240 Japurá";-;1;-;-;-;1;6;-;2;3;2;-;15
"411270 Jataizinho";1;-;-;-;-;-;-;-;-;-;-;-;1
"411275 Jesuítas";-;-;-;-;-;-;1;-;-;-;-;-;1
"411300 Jussara";3;6;4;2;-;6;3;2;-;1;1;-;28
"411360 Lobato";-;-;-;-;1;-;-;-;-;-;1;-;2
"411370 Londrina";1;1;3;2;1;-;2;5;4;3;3;3;28
"411410 Mandaguaçu";-;-;1;-;1;-;2;1;-;-;-;-;5
"411420 Mandaguari";-;-;-;-;-;1;-;-;1;1;1;-;4
"411480 Marialva";-;-;-;1;-;-;-;-;-;-;-;-;1
"411490 Marilândia do Sul";-;-;-;-;-;2;-;-;-;-;-;-;2
"411510 Mariluz";-;-;-;-;-;-;-;-;-;1;-;-;1
"411520 Maringá";-;-;-;-;-;-;1;-;-;1;-;-;2
"411550 Marumbi";-;-;-;-;-;1;-;-;-;-;-;-;1
"411580 Medianeira";-;-;-;-;1;-;-;-;-;-;-;-;1
"411670 Nova Aurora";-;-;-;-;-;-;-;-;-;-;-;1;1
"411705 Nova Laranjeiras";-;-;-;-;-;-;-;-;1;-;1;-;2
"411721 Nova Santa Bárbara";-;-;-;-;-;1;-;-;-;-;-;-;1
"411729 Novo Itacolomi";-;1;-;1;-;-;-;-;-;-;-;-;2
"411730 Ortigueira";-;-;-;-;-;-;-;-;1;-;-;-;1
"411750 Paiçandu";-;-;-;-;-;-;-;-;-;-;-;1;1
"411800 Paraíso do Norte";-;1;-;-;-;-;-;-;-;-;-;-;1
"411810 Paranacity";-;-;-;-;1;1;-;-;-;-;-;-;2
"411820 Paranaguá";-;-;-;-;-;-;-;-;-;-;-;1;1
"411880 Peabiru";-;-;-;1;-;-;1;-;-;-;-;-;2
"411890 Pérola";-;-;-;-;-;-;1;-;-;-;-;-;1
"411920 Pinhalão";1;-;-;-;-;-;-;1;-;-;-;-;2
"411995 Pontal do Paraná";-;-;-;1;-;-;-;-;-;-;-;-;1
"412020 Porto Rico";-;-;-;-;-;-;-;1;-;-;-;-;1
"412060 Prudentópolis";1;-;-;-;-;-;2;-;-;-;-;-;3
"412100 Querência do Norte";-;-;-;-;-;1;-;-;-;-;-;-;1
"412240 Rolândia";-;-;-;1;2;1;-;1;1;-;-;-;6
"412260 Rondon";-;1;-;-;-;-;-;-;-;-;-;-;1
"412320 Santa Cecília do Pavão";1;-;-;-;-;-;-;-;-;-;-;-;1
"412330 Santa Cruz de Monte Castelo";-;-;-;-;-;-;1;-;-;-;-;-;1
"412340 Santa Fé";-;-;-;1;-;-;-;-;-;-;-;-;1
"412460 São Carlos do Ivaí";-;-;-;-;-;-;1;-;-;1;-;-;2
"412470 São Jerônimo da Serra";-;-;-;1;1;5;1;1;1;1;2;-;13
"412530 São Jorge do Ivaí";3;1;1;1;-;2;2;2;1;-;8;-;21
"412535 São Jorge do Patrocínio";-;-;-;-;-;-;1;-;-;-;-;-;1
"412580 São Pedro do Ivaí";-;-;-;-;-;-;-;-;-;-;1;-;1
"412610 São Tomé";-;-;-;1;1;1;1;-;1;1;-;-;6
"412620 Sapopema";-;-;-;-;1;-;-;-;-;-;-;-;1
"412650 Sertanópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"412667 Tamarana";-;-;-;-;-;1;1;-;-;-;-;-;2
"412690 Tapira";-;-;-;-;-;-;-;-;-;1;-;-;1
"412720 Terra Boa";-;2;2;5;2;1;4;2;2;3;-;4;27
"412730 Terra Rica";1;-;-;-;-;-;-;-;-;-;-;-;1
"412740 Terra Roxa";-;-;-;-;-;-;2;-;-;-;-;-;2
"412790 Tuneiras do Oeste";3;1;3;2;5;1;-;1;-;-;-;1;17
"412800 Ubiratã";-;-;-;-;-;-;-;-;1;-;-;-;1
"412810 Umuarama";-;-;-;-;-;1;-;1;-;1;1;-;4
"420125 Apiúna";-;2;-;-;-;1;-;-;-;-;-;-;3
"420220 Benedito Novo";-;-;-;-;-;-;-;-;-;-;-;1;1
"420240 Blumenau";-;2;-;-;-;-;4;5;14;9;2;-;36
"420245 Bombinhas";-;1;-;-;1;-;-;-;-;-;-;-;2
"420320 Camboriú";-;1;-;-;1;-;-;-;-;-;-;-;2
"420450 Corupá";-;-;-;-;-;-;-;-;-;-;-;1;1
"420540 Florianópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"420750 Indaial";-;-;-;-;-;1;-;-;-;-;-;-;1
"420820 Itajaí";-;-;-;-;1;-;-;-;-;-;-;-;1
"420830 Itapema";1;1;-;-;-;-;-;-;-;-;-;-;2
"420890 Jaraguá do Sul";1;1;-;-;-;3;2;3;1;1;-;1;13
"421000 Luiz Alves";1;1;1;-;-;-;-;-;-;-;-;-;3
"421320 Pomerode";-;-;1;-;1;1;-;-;1;2;1;2;9
"421510 Rodeio";-;-;-;2;-;-;-;-;-;-;-;-;2
"421740 Schroeder";-;-;-;-;-;-;-;1;-;-;-;-;1
"430350 Camaquã";-;-;-;-;1;-;-;-;-;-;-;-;1
"430770 Esteio";-;-;-;-;-;-;-;-;-;-;2;-;2
"431490 Porto Alegre";1;-;1;-;-;1;-;-;-;-;-;-;3
"431720 Santa Rosa";-;-;-;-;-;-;-;-;-;-;1;-;1
"431915 São Miguel das Missões";-;-;-;-;-;1;-;1;-;-;-;-;2
"500020 Água Clara";-;-;-;-;-;-;-;-;2;-;-;-;2
"500025 Alcinópolis";-;-;-;-;1;1;-;-;1;-;-;-;3
"500060 Amambai";-;-;-;-;-;-;-;-;1;-;-;-;1
"500070 Anastácio";-;1;-;-;-;-;-;-;-;-;-;-;1
"500080 Anaurilândia";-;1;-;-;-;-;-;-;-;-;-;-;1
"500110 Aquidauana";2;2;-;-;1;1;-;-;-;-;-;1;7
"500210 Bela Vista";-;-;-;-;-;-;-;1;-;-;-;-;1
"500215 Bodoquena";-;-;-;-;-;1;-;-;-;1;3;1;6
