LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2011
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"410910 Guaporema";-;-;-;-;-;1;-;-;-;-;-;-;1
"410970 Ibaiti";-;-;1;-;-;-;-;-;-;-;-;-;1
"411080 Iretama";-;-;-;-;-;-;4;2;-;-;-;-;6
"411100 Itambaracá";-;-;-;-;1;-;-;1;-;-;-;1;3
"411130 Itaúna do Sul";-;-;1;-;-;-;-;-;-;-;-;-;1
"411150 Ivaiporã";-;-;-;1;-;1;-;-;-;1;-;-;3
"411160 Ivatuba";-;-;-;-;1;1;2;-;-;-;1;-;5
"411170 Jaboti";-;-;-;-;-;1;-;-;-;1;-;-;2
"411210 Jandaia do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"411230 Japira";-;-;-;1;-;-;-;-;-;-;-;-;1
"411240 Japurá";-;-;2;-;1;-;2;-;-;2;1;1;9
"411270 Jataizinho";-;-;-;1;-;-;-;-;-;-;-;-;1
"411300 Jussara";1;3;3;-;5;6;1;-;2;2;2;-;25
"411325 Laranjal";-;-;-;-;-;-;-;1;1;-;-;-;2
"411370 Londrina";-;2;4;1;1;-;1;3;-;1;1;-;14
"411410 Mandaguaçu";-;-;-;-;-;-;-;-;-;-;-;1;1
"411420 Mandaguari";-;-;-;-;-;-;1;-;-;-;-;1;2
"411480 Marialva";1;-;-;-;-;-;-;-;-;-;-;-;1
"411510 Mariluz";-;-;-;-;-;-;-;-;-;-;1;-;1
"411520 Maringá";1;-;-;-;-;-;-;-;1;1;1;-;4
"411570 Matinhos";-;-;-;-;-;-;-;1;-;-;-;-;1
"411630 Munhoz de Melo";-;-;-;1;1;-;1;-;1;-;-;-;4
"411690 Nova Esperança";-;-;-;-;-;-;-;-;-;1;-;-;1
"411740 Ourizona";-;-;-;-;-;-;-;-;-;-;1;-;1
"411750 Paiçandu";-;-;-;-;-;-;1;-;-;2;1;-;4
"411800 Paraíso do Norte";-;-;1;-;1;-;-;-;-;-;-;-;2
"411840 Paranavaí";-;1;-;-;1;-;-;1;-;-;-;-;3
"411880 Peabiru";-;-;-;-;-;-;-;1;-;-;-;-;1
"411885 Perobal";-;-;1;-;-;-;-;-;1;-;-;-;2
"411920 Pinhalão";-;-;-;-;-;-;-;1;1;-;-;-;2
"412040 Presidente Castelo Branco";-;-;-;-;1;-;-;-;-;-;-;-;1
"412160 Renascença";-;-;-;-;-;-;1;-;-;-;-;-;1
"412190 Ribeirão do Pinhal";-;-;-;-;-;-;1;-;-;-;-;-;1
"412210 Rio Bom";-;-;-;-;-;-;-;1;-;-;-;-;1
"412260 Rondon";-;-;-;-;-;-;1;-;-;-;-;-;1
"412330 Santa Cruz de Monte Castelo";-;-;-;-;-;-;-;-;1;-;-;-;1
"412340 Santa Fé";-;-;-;-;-;-;1;-;-;-;-;-;1
"412402 Santa Tereza do Oeste";-;-;1;-;-;-;-;-;-;-;-;-;1
"412405 Santa Terezinha de Itaipu";-;-;-;-;-;-;-;1;-;-;-;-;1
"412410 Santo Antônio da Platina";-;-;-;-;-;-;1;1;2;-;-;-;4
"412460 São Carlos do Ivaí";-;-;-;-;-;-;-;-;-;1;-;-;1
"412530 São Jorge do Ivaí";-;2;1;1;2;1;-;2;2;1;2;2;16
"412610 São Tomé";-;-;-;-;-;-;-;-;1;-;-;-;1
"412680 Tapejara";-;-;-;-;-;-;-;-;1;-;-;-;1
"412720 Terra Boa";-;-;2;3;-;2;-;1;1;-;1;3;13
"412780 Tomazina";-;-;1;-;-;-;1;1;-;-;-;-;3
"412790 Tuneiras do Oeste";-;-;1;-;-;1;-;-;2;-;1;-;5
"412795 Tupãssi";-;-;-;-;-;-;-;1;-;-;-;-;1
"412810 Umuarama";-;-;1;2;-;1;1;1;-;1;3;1;11
"412860 Verê";-;-;-;-;-;-;-;1;-;-;-;-;1
"420290 Brusque";-;-;-;-;-;-;1;-;-;-;-;-;1
"420480 Curitibanos";-;-;-;-;-;-;-;-;-;1;-;-;1
"420540 Florianópolis";-;-;-;-;-;-;1;-;-;-;-;1;2
"420820 Itajaí";-;-;-;1;-;-;-;-;-;-;-;-;1
"420910 Joinville";-;-;-;-;-;-;1;-;-;-;-;-;1
"431490 Porto Alegre";-;-;-;-;-;-;-;1;-;-;-;-;1
"500020 Água Clara";-;-;1;-;-;-;-;-;-;-;-;-;1
"500025 Alcinópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"500060 Amambai";-;-;-;-;-;1;-;2;-;-;2;-;5
"500070 Anastácio";-;-;-;-;-;-;1;-;-;-;-;-;1
"500085 Angélica";-;-;-;1;-;-;-;-;-;-;-;-;1
"500110 Aquidauana";-;1;1;-;-;3;2;-;-;-;-;-;7
"500124 Aral Moreira";-;-;-;-;-;-;-;-;-;-;1;-;1
"500200 Batayporã";-;-;-;-;-;-;-;-;-;1;-;-;1
"500215 Bodoquena";-;-;-;1;-;-;-;-;-;-;1;-;2
"500220 Bonito";-;-;-;-;-;-;-;-;1;-;-;-;1
"500260 Camapuã";-;-;-;-;-;1;-;1;-;1;-;-;3
"500270 Campo Grande";1;2;-;1;5;-;-;-;-;-;2;4;15
"500310 Corguinho";-;-;-;-;-;-;-;-;-;-;1;-;1
"500315 Coronel Sapucaia";-;-;-;-;-;-;1;-;-;-;-;-;1
"500320 Corumbá";1;-;-;-;-;-;-;-;2;1;-;-;4
"500325 Costa Rica";-;-;-;-;-;1;-;-;-;-;-;-;1
"500330 Coxim";-;-;-;-;-;-;2;2;-;-;-;-;4
"500370 Dourados";-;2;-;-;-;-;-;-;-;-;-;-;2
"500410 Guia Lopes da Laguna";1;-;-;-;-;-;1;-;-;-;-;1;3
"500430 Iguatemi";-;-;-;-;-;-;-;-;-;-;1;-;1
"500460 Itaquiraí";-;1;-;-;-;-;-;-;-;-;-;-;1
"500470 Ivinhema";-;-;-;-;-;-;-;1;-;-;-;-;1
"500525 Laguna Carapã";-;-;-;-;1;-;1;-;-;-;-;1;3
"500540 Maracaju";1;-;-;-;-;-;-;-;-;-;-;-;1
"500560 Miranda";-;-;-;-;-;-;-;1;-;-;1;-;2
"500568 Mundo Novo";-;-;-;-;-;-;-;-;-;1;-;-;1
"500580 Nioaque";-;1;-;-;-;-;-;1;-;1;1;-;4
"500625 Novo Horizonte do Sul";-;-;-;-;-;-;-;-;-;-;-;1;1
"500630 Paranaíba";-;-;-;-;-;-;-;-;-;1;-;-;1
"500635 Paranhos";-;-;1;-;-;-;-;-;1;-;-;-;2
"500640 Pedro Gomes";-;-;-;1;-;-;1;1;-;-;-;-;3
"500660 Ponta Porã";1;-;-;-;-;-;-;-;-;-;-;2;3
"500740 Rio Verde de Mato Grosso";-;-;-;-;-;-;-;-;-;-;-;2;2
"500769 São Gabriel do Oeste";-;-;-;1;-;-;-;-;-;-;-;-;1
"500770 Sete Quedas";-;-;-;1;-;-;-;-;-;-;-;-;1
"500790 Sidrolândia";-;-;-;1;-;-;-;-;-;-;1;-;2
"500793 Sonora";-;-;-;-;-;-;1;2;-;-;-;1;4
"500795 Tacuru";-;-;1;-;-;1;-;-;1;1;1;2;7
"500800 Terenos";1;1;-;-;-;-;-;3;-;-;-;-;5
"500830 Três Lagoas";-;-;-;-;-;-;-;-;-;1;-;-;1
"510020 Água Boa";-;2;1;2;2;2;1;-;-;1;-;1;12
"510025 Alta Floresta";5;3;3;3;1;-;4;2;7;13;3;-;44
"510030 Alto Araguaia";-;-;-;-;1;-;1;1;-;-;1;1;5
"510035 Alto Boa Vista";1;-;-;-;1;-;1;1;2;1;1;-;8
"510040 Alto Garças";-;-;-;-;-;-;-;-;-;1;-;-;1
"510050 Alto Paraguai";2;1;-;-;-;2;-;3;2;4;3;-;17
"510060 Alto Taquari";-;-;-;-;-;-;-;-;1;-;-;-;1
"510080 Apiacás";-;2;3;3;1;2;2;-;1;-;2;-;16
"510100 Araguaiana";-;-;-;-;1;1;-;-;1;-;-;-;3
"510120 Araguainha";1;-;-;-;-;1;-;-;-;-;-;-;2
"510125 Araputanga";-;-;1;-;-;-;-;1;1;-;-;1;4
"510130 Arenápolis";-;1;-;-;3;1;-;3;-;-;1;-;9
"510140 Aripuanã";6;-;2;8;5;4;5;4;3;3;8;1;49
"510170 Barra do Bugres";3;2;1;1;2;-;1;5;1;1;2;4;23
"510180 Barra do Garças";9;8;13;12;17;5;11;9;6;9;13;15;127
"510185 Bom Jesus do Araguaia";2;-;2;4;-;1;1;-;2;2;1;3;18
"510190 Brasnorte";1;1;3;2;2;5;3;4;2;2;-;3;28
"510250 Cáceres";1;-;-;-;-;-;-;2;-;1;2;-;6
"510260 Campinápolis";6;3;1;4;3;1;1;2;5;7;1;2;36
"510263 Campo Novo do Parecis";-;-;-;-;1;2;4;2;3;2;2;-;16
"510267 Campo Verde";1;2;-;1;1;-;1;-;2;-;2;1;11
"510268 Campos de Júlio";-;-;-;-;1;-;-;-;-;-;-;1;2
"510269 Canabrava do Norte";-;-;-;1;-;1;-;-;-;-;-;1;3
"510270 Canarana";1;1;-;2;1;3;4;-;2;3;-;1;18
"510279 Carlinda";3;2;2;2;1;-;-;1;1;3;2;-;17
"510285 Castanheira";-;1;1;1;1;-;-;2;1;-;2;-;9
"510300 Chapada dos Guimarães";2;1;4;1;1;4;1;-;5;5;1;1;26
"510305 Cláudia";2;2;4;4;6;6;6;-;4;-;1;-;35
"510320 Colíder";2;2;-;1;1;2;1;1;5;2;-;-;17
"510325 Colniza";16;15;11;5;5;5;2;4;9;6;7;5;90
"510330 Comodoro";10;3;4;1;5;3;1;10;6;-;-;1;44
"510335 Confresa";1;-;1;-;-;-;2;2;1;1;2;-;10
"510336 Conquista D'Oeste";2;-;-;1;-;-;-;1;-;-;-;-;4
"510337 Cotriguaçu";4;10;3;4;3;3;1;-;3;6;2;3;42
"510340 Cuiabá";3;-;1;4;-;3;1;1;-;-;-;1;14
"510343 Curvelândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"510345 Denise";-;-;-;-;-;-;-;-;1;-;2;1;4
"510350 Diamantino";1;2;-;-;1;2;1;1;-;1;-;1;10
"510360 Dom Aquino";-;-;-;-;-;-;-;1;-;1;-;-;2
"510370 Feliz Natal";1;5;1;2;4;3;2;5;1;-;1;-;25
"510385 Gaúcha do Norte";1;-;-;-;1;1;1;3;-;1;1;-;9
"510390 General Carneiro";2;3;3;4;2;3;4;2;1;2;-;1;27
"510410 Guarantã do Norte";2;1;-;1;-;1;1;1;1;2;2;1;13
"510420 Guiratinga";2;2;-;3;2;2;1;1;1;1;-;2;17
"510452 Ipiranga do Norte";-;-;2;2;-;2;2;-;-;1;1;1;11
"510454 Itanhangá";-;-;1;2;-;4;3;3;-;2;1;1;17
"510455 Itaúba";4;2;6;1;3;3;1;-;-;1;-;-;21
"510460 Itiquira";-;-;-;1;2;-;-;-;1;-;-;-;4
"510480 Jaciara";-;-;-;-;-;-;-;-;2;2;-;-;4
"510490 Jangada";-;1;-;-;-;-;-;-;-;-;1;-;2
"510500 Jauru";-;-;-;-;-;1;-;-;-;-;-;-;1
"510510 Juara";2;1;1;1;1;-;3;1;2;1;1;1;15
"510515 Juína";4;4;2;2;-;3;5;4;9;4;2;2;41
"510517 Juruena";3;2;-;1;4;-;2;1;1;2;1;2;19
"510520 Juscimeira";-;-;1;1;-;-;-;2;1;-;-;-;5
"510525 Lucas do Rio Verde";-;-;-;1;2;-;1;1;1;1;1;1;9
"510530 Luciara";-;1;-;-;-;-;-;-;-;-;-;-;1
"510558 Marcelândia";-;2;3;3;1;6;2;5;1;1;3;-;27
"510560 Matupá";-;1;-;2;-;-;-;1;3;-;3;2;12
"510562 Mirassol d'Oeste";-;-;-;-;-;-;2;-;-;-;-;-;2
"510590 Nobres";-;-;3;-;1;-;-;1;2;-;-;1;8
"510600 Nortelândia";-;-;1;1;-;3;1;-;1;-;1;-;8
"510610 Nossa Senhora do Livramento";-;-;-;-;-;-;-;1;2;-;-;-;3
"510615 Nova Bandeirantes";5;1;2;2;1;-;-;1;-;2;-;1;15
"510620 Nova Brasilândia";-;1;-;1;-;2;-;-;1;-;-;-;5
"510621 Nova Canaã do Norte";1;3;-;1;1;-;2;1;-;1;2;1;13
"510880 Nova Guarita";-;-;1;-;-;1;-;-;1;-;-;-;3
"510618 Nova Lacerda";1;3;-;2;1;1;-;2;-;-;-;1;11
"510885 Nova Marilândia";1;-;1;-;-;1;1;-;-;1;-;-;5
"510890 Nova Maringá";5;3;3;5;7;8;9;2;1;3;2;2;50
"510895 Nova Monte Verde";-;-;1;-;-;-;1;1;1;3;2;1;10
"510622 Nova Mutum";3;-;-;1;2;1;6;4;1;2;1;1;22
"510617 Nova Nazaré";-;-;-;-;-;-;1;-;-;-;-;-;1
"510623 Nova Olímpia";1;-;-;-;1;-;1;-;-;-;1;-;4
"510619 Nova Santa Helena";-;-;-;1;-;1;1;1;-;-;1;-;5
"510624 Nova Ubiratã";1;1;4;1;2;2;4;4;1;-;2;-;22
"510625 Nova Xavantina";-;1;-;1;-;1;-;-;1;-;1;2;7
"510627 Novo Horizonte do Norte";1;-;-;1;-;-;1;1;-;-;-;1;5
"510626 Novo Mundo";1;-;-;3;1;1;1;2;1;2;1;2;15
"510631 Novo Santo Antônio";-;-;-;-;-;-;-;-;-;-;1;-;1
"510628 Novo São Joaquim";1;-;-;-;-;-;-;3;1;-;1;-;6
"510629 Paranaíta";2;2;1;-;1;1;1;2;1;-;2;1;14
"510630 Paranatinga";2;1;3;3;1;5;5;4;5;4;3;2;38
"510637 Pedra Preta";1;2;-;-;2;-;-;-;2;-;2;3;12
"510642 Peixoto de Azevedo";3;1;-;-;1;1;-;4;3;1;2;1;17
"510645 Planalto da Serra";-;-;-;-;-;1;-;1;1;-;-;-;3
"510650 Poconé";-;2;-;-;-;1;-;-;-;-;1;-;4
"510665 Pontal do Araguaia";-;1;-;1;-;2;1;1;1;-;-;2;9
"510675 Pontes e Lacerda";2;1;-;-;1;2;-;-;-;-;1;-;7
"510677 Porto Alegre do Norte";-;-;-;-;-;1;-;1;-;1;-;-;3
"510680 Porto dos Gaúchos";2;1;-;-;-;2;1;4;1;1;-;-;12
"510682 Porto Esperidião";-;-;-;-;-;2;1;-;-;1;-;-;4
"510685 Porto Estrela";-;-;-;-;1;-;-;1;1;-;-;-;3
"510700 Poxoréo";2;-;4;5;1;3;3;3;4;8;5;-;38
"510704 Primavera do Leste";-;-;-;2;5;1;3;1;3;1;5;3;24
"510706 Querência";1;-;2;-;-;-;-;-;-;-;-;-;3
"510715 Reserva do Cabaçal";-;1;-;-;-;1;-;-;-;-;-;-;2
"510718 Ribeirão Cascalheira";5;1;-;-;-;2;-;4;3;3;5;3;26
"510719 Ribeirãozinho";-;-;-;-;-;-;-;2;-;-;-;-;2
"510720 Rio Branco";-;-;-;-;-;-;-;-;-;1;-;-;1
"510757 Rondolândia";-;2;-;1;3;1;2;4;-;2;2;1;18
"510760 Rondonópolis";4;8;8;5;4;7;2;4;8;6;5;6;67
"510770 Rosário Oeste";-;-;1;-;1;-;-;2;-;-;-;-;4
"510775 Salto do Céu";-;-;-;-;-;1;-;-;-;-;-;-;1
"510724 Santa Carmem";-;-;1;-;2;-;2;3;-;-;-;-;8
"510774 Santa Cruz do Xingu";1;-;-;-;1;1;3;4;2;1;-;-;13
"510776 Santa Rita do Trivelato";-;1;-;-;-;-;-;-;1;1;5;-;8
"510777 Santa Terezinha";1;-;-;-;-;1;1;-;-;1;-;-;4
"510726 Santo Afonso";-;-;-;-;-;-;-;-;-;-;1;-;1
"510779 Santo Antônio do Leste";-;-;1;-;-;-;-;-;-;-;-;-;1
"510780 Santo Antônio do Leverger";2;-;-;-;-;-;-;1;-;-;1;-;4
"510785 São Félix do Araguaia";1;2;2;-;1;-;-;4;1;3;2;-;16
"510729 São José do Povo";-;-;-;-;-;1;-;-;-;-;1;-;2
"510730 São José do Rio Claro";1;-;2;-;-;1;6;6;-;1;1;-;18
"510735 São José do Xingu";-;2;-;1;1;1;-;1;1;-;-;2;9
"510787 Sapezal";-;-;-;-;-;-;-;1;-;-;1;-;2
"510788 Serra Nova Dourada";-;-;1;-;-;-;-;-;-;1;-;-;2
"510790 Sinop";5;5;4;4;5;3;5;9;4;3;8;3;58
"510792 Sorriso";4;2;2;1;3;3;2;4;1;2;4;2;30
"510794 Tabaporã";2;1;1;-;3;1;5;6;2;3;-;2;26
"510795 Tangará da Serra";-;-;-;-;1;5;-;3;1;3;-;-;13
"510800 Tapurah";-;1;-;-;-;1;1;3;3;7;5;1;22
"510805 Terra Nova do Norte";-;-;-;1;-;1;-;1;-;-;-;1;4
"510810 Tesouro";1;-;1;3;1;3;2;1;1;1;1;-;15
"510820 Torixoréu";-;-;-;-;-;-;-;1;1;1;-;-;3
"510830 União do Sul";-;1;4;-;2;3;1;5;-;2;1;-;19
"510840 Várzea Grande";-;-;-;-;2;-;-;-;-;1;-;-;3
"510850 Vera";2;-;1;3;-;3;-;2;2;2;-;-;15
"510550 Vila Bela da Santíssima Trindade";-;-;-;-;-;1;-;-;-;-;-;-;1
"510860 Vila Rica";2;1;2;-;1;3;-;-;1;2;1;-;13
"520005 Abadia de Goiás";-;-;-;-;-;1;-;-;-;-;-;-;1
"520013 Acreúna";1;-;-;-;-;-;1;-;1;-;-;-;3
"520017 Água Fria de Goiás";1;1;-;-;-;-;-;-;-;-;1;-;3
"520030 Alexânia";-;-;-;-;1;-;-;1;1;-;-;-;3
"520060 Alto Paraíso de Goiás";2;-;-;-;-;2;1;2;-;-;-;-;7
"520080 Alvorada do Norte";-;-;-;-;-;-;-;-;-;-;1;-;1
"520082 Amaralina";1;-;-;-;-;-;-;-;-;-;-;-;1
"520140 Aparecida de Goiânia";-;-;-;-;-;-;-;-;1;-;-;-;1
"520150 Aporé";-;-;-;-;-;1;-;-;-;-;-;-;1
"520170 Aragarças";-;1;-;-;-;-;-;-;-;-;-;-;1
"520215 Araguapaz";2;-;-;-;1;-;-;-;-;-;1;-;4
"520235 Arenópolis";-;-;-;-;-;-;-;-;1;-;-;1;2
"520250 Aruanã";-;-;1;-;-;-;-;-;-;-;-;-;1
"520310 Baliza";-;-;-;-;1;1;2;2;1;-;1;-;8
"520330 Bela Vista de Goiás";-;-;-;-;-;-;-;-;1;-;-;-;1
"520340 Bom Jardim de Goiás";-;-;-;-;2;1;-;-;-;-;-;1;4
"520350 Bom Jesus de Goiás";-;-;-;-;1;1;-;-;-;-;-;1;3
"520357 Bonópolis";1;-;-;-;-;-;1;-;-;1;-;-;3
"520380 Britânia";-;-;1;-;-;-;-;-;-;-;-;-;1
"520410 Cachoeira Alta";-;-;-;-;1;1;-;-;1;-;-;-;3
"520430 Caçu";-;-;-;-;-;-;-;-;-;-;1;1;2
"520440 Caiapônia";1;1;1;1;-;-;2;-;1;1;1;-;9
"520470 Campinorte";1;-;-;-;2;1;1;-;-;-;2;1;8
"520490 Campos Belos";-;-;-;-;-;-;-;-;-;1;-;1;2
"520495 Campos Verdes";1;-;-;-;1;-;-;-;-;-;-;-;2
"520500 Carmo do Rio Verde";-;-;1;-;-;-;-;-;1;-;-;-;2
"520510 Catalão";2;-;-;-;-;2;-;-;1;1;-;1;7
"520530 Cavalcante";-;-;-;-;-;-;-;-;6;-;1;-;7
"520545 Cezarina";-;-;-;-;-;-;-;-;1;-;-;-;1
"520551 Cocalzinho de Goiás";-;-;1;-;-;-;1;-;-;-;-;-;2
"520552 Colinas do Sul";-;-;-;-;-;1;-;2;-;-;-;-;3
"520620 Cristalina";-;-;-;-;1;-;-;-;-;-;-;1;2
"520640 Crixás";-;1;-;-;1;1;-;-;-;-;1;-;4
"520710 Diorama";-;-;1;-;-;-;1;-;-;-;-;-;2
"520830 Divinópolis de Goiás";1;-;-;1;1;-;-;-;1;3;-;-;7
"520725 Doverlândia";1;-;-;1;3;-;-;1;-;-;1;-;7
"520753 Faina";1;-;-;-;-;-;-;-;-;-;-;-;1
"520790 Flores de Goiás";-;-;-;-;-;-;-;1;-;-;1;-;2
"520800 Formosa";-;-;-;-;1;-;-;-;-;-;-;-;1
"520810 Formoso";-;-;-;-;-;-;-;-;-;-;-;1;1
"520850 Goiandira";1;-;-;-;-;-;-;-;-;-;-;-;1
"520860 Goianésia";-;-;-;-;-;-;-;-;-;-;-;1;1
"520870 Goiânia";-;1;-;-;-;-;1;-;-;-;-;-;2
"520910 Goiatuba";-;-;-;1;-;-;-;-;-;-;-;-;1
"520960 Heitoraí";1;-;-;-;-;-;-;-;-;-;-;-;1
"521080 Itajá";-;-;-;-;-;-;1;1;-;1;-;-;3
"521090 Itapaci";-;-;-;-;-;1;-;-;-;-;-;-;1
"521100 Itapirapuã";-;-;-;1;-;-;-;1;-;-;1;-;3
"521120 Itapuranga";-;-;-;-;1;-;-;-;-;-;-;-;1
"521130 Itarumã";-;-;-;-;-;-;-;1;-;-;-;-;1
"521150 Itumbiara";-;-;-;-;-;-;-;-;-;-;1;-;1
"521160 Ivolândia";-;-;-;-;1;-;-;-;-;-;-;-;1
"521180 Jaraguá";-;-;-;-;1;1;-;-;1;-;-;-;3
"521190 Jataí";-;-;-;1;2;-;3;-;1;-;-;-;7
"521220 Jussara";-;2;-;-;1;-;-;-;-;-;-;-;3
"521250 Luziânia";-;-;-;1;1;-;-;-;-;-;2;-;4
"521308 Minaçu";2;3;1;2;1;-;-;-;1;-;2;1;13
"521310 Mineiros";1;-;-;2;2;1;1;-;-;-;-;-;7
"521340 Moiporá";-;-;1;-;-;-;-;-;-;-;-;-;1
"521350 Monte Alegre de Goiás";-;-;-;-;-;1;-;-;-;-;-;-;1
"521370 Montes Claros de Goiás";-;1;-;-;-;-;-;-;-;-;-;-;1
"521377 Montividiu do Norte";-;-;-;-;-;-;-;1;-;2;-;-;3
"521380 Morrinhos";-;1;-;-;-;-;-;-;-;-;-;-;1
"521400 Mozarlândia";2;-;1;-;-;-;-;-;-;-;-;-;3
"521405 Mundo Novo";-;-;2;-;-;-;-;-;-;-;-;1;3
"521410 Mutunópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"521460 Niquelândia";5;2;3;3;1;1;-;-;1;-;3;3;22
"521483 Nova Crixás";-;-;1;-;1;-;-;-;-;-;-;-;2
"521525 Novo Planalto";-;-;-;-;-;-;-;-;-;-;1;-;1
"521530 Orizona";-;-;-;-;-;-;-;1;-;-;-;-;1
"521550 Ouvidor";-;-;-;-;-;-;-;-;1;-;-;-;1
"521560 Padre Bernardo";1;-;-;-;1;-;-;-;-;-;1;1;4
"521640 Paraúna";-;1;-;-;-;-;1;-;-;-;-;-;2
"521710 Piracanjuba";-;-;-;-;-;1;-;-;-;-;-;-;1
"521760 Planaltina";-;1;-;-;1;1;-;-;-;-;-;-;3
"521800 Porangatu";1;1;-;1;-;-;-;-;-;-;-;-;3
"521810 Portelândia";-;-;-;-;-;1;-;-;-;-;-;-;1
"521830 Posse";4;-;-;-;-;1;-;-;-;1;-;-;6
"521850 Quirinópolis";-;-;-;-;-;-;1;1;-;-;-;-;2
"521860 Rialma";-;1;-;-;-;-;-;-;-;-;-;-;1
"521870 Rianápolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"521880 Rio Verde";-;-;-;-;1;1;2;1;1;-;-;1;7
"521890 Rubiataba";-;-;-;1;2;-;1;1;-;-;-;-;5
"521900 Sanclerlândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"521930 Santa Helena de Goiás";1;-;-;-;-;-;-;-;-;-;-;-;1
"521950 Santa Rosa de Goiás";-;-;-;-;-;-;-;-;1;-;-;-;1
"521960 Santa Tereza de Goiás";-;1;-;-;-;-;-;-;-;-;-;-;1
"521980 São Domingos";-;1;-;-;-;1;-;-;-;-;-;-;2
"522000 São João d'Aliança";-;-;-;-;-;-;-;1;-;-;-;-;1
"522010 São Luís de Montes Belos";-;-;-;-;1;-;-;-;-;-;-;-;1
"522015 São Luíz do Norte";-;-;-;-;-;-;-;1;-;-;-;-;1
"522020 São Miguel do Araguaia";1;2;1;2;1;-;-;1;-;-;-;-;8
"522160 Uruaçu";3;-;-;-;-;2;1;-;-;-;-;-;6
"522170 Uruana";-;-;1;-;-;-;-;-;-;1;1;1;4
"530010 Brasília";3;1;1;4;-;1;-;3;1;1;1;-;16
"000000 Ignorado ou exterior";141;165;140;146;120;123;107;116;116;132;175;120;1601
"Total";2326;2294;2169;1892;1892;1615;1408;1689;1779;1954;2216;1878;23112
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
  Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
  Excluídas duplicidades de dados de 2007 a 2021.
  Dados validados pela Grupo Técnico de Leishmanioses/CGZV/DEDT/SVSA/MS.
  Dados de 2020 referentes ao estado do Espírito Santo são oriundos do Sistema de Informação e-SUS VS, em uso pelo estado desde janeiro de 2020.
  Dados de 2007 atualizados em 12/05/2009.
  Dados de 2008 atualizados em 23/02/2010.
  Dados de 2009 atualizados em 03/09/2010.
  Dados de 2010 atualizados em 05/12/2011.
  Dados de 2011 atualizados em 27/08/2012.
  Dados de 2012 atualizados em 30/10/2013.
  Dados de 2013 atualizados em 28/08/2014.
  Dados de 2014 atualizados em 21/08/2015.
  Dados de 2015 atualizados em 14/10/2016.
  Dados de 2016 atualizados em 13/09/2017.
  Dados de 2017 atualizados em 05/09/2018.
  Dados de 2018 atualizados em 01/10/2019.
  Dados de 2019 atualizados em 11/08/2020.
  Dados de 2020 atualizados em 08/10/2021.
  Dados de 2021 atualizados em 14/09/2022.
 *Dados disponibilizados no TABNET em janeiro de 2023
 
