LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2015
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"412555 São Manoel do Paraná";-;-;-;-;1;-;-;-;-;-;-;-;1
"412570 São Miguel do Iguaçu";-;1;-;-;-;-;-;-;-;-;-;-;1
"412610 São Tomé";-;-;-;-;-;1;1;1;1;-;-;1;5
"412620 Sapopema";-;1;-;-;-;-;1;-;-;-;-;-;2
"412625 Sarandi";-;-;-;-;-;-;-;1;-;-;-;-;1
"412660 Siqueira Campos";-;-;-;-;-;-;-;-;-;1;-;-;1
"412680 Tapejara";-;-;-;-;-;2;1;1;-;-;-;-;4
"412720 Terra Boa";-;-;2;1;-;1;-;1;1;-;-;1;7
"412740 Terra Roxa";-;-;-;-;-;1;-;-;-;-;-;-;1
"412780 Tomazina";-;-;-;-;-;1;-;-;-;-;-;1;2
"412790 Tuneiras do Oeste";-;1;-;-;-;-;1;1;1;-;-;-;4
"412795 Tupãssi";-;-;-;-;-;-;-;1;-;-;-;-;1
"412810 Umuarama";1;1;1;-;-;-;-;1;-;-;-;-;4
"412830 Uniflor";1;-;-;-;-;-;-;-;-;-;-;-;1
"420050 Águas de Chapecó";-;1;-;-;-;-;-;-;-;-;-;-;1
"420350 Campo Erê";-;-;-;-;-;-;-;-;-;-;1;-;1
"420420 Chapecó";-;-;-;-;-;-;1;-;-;-;-;-;1
"420540 Florianópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"420590 Gaspar";-;-;-;-;-;-;-;-;-;-;-;1;1
"431490 Porto Alegre";-;-;-;-;-;-;-;-;-;-;1;-;1
"500025 Alcinópolis";-;-;1;1;-;-;1;-;-;-;-;-;3
"500060 Amambai";-;-;-;-;-;1;-;-;-;-;-;-;1
"500110 Aquidauana";-;-;-;-;-;-;-;-;1;-;-;-;1
"500190 Bataguassu";-;-;-;-;-;-;-;-;1;-;-;-;1
"500215 Bodoquena";-;-;1;-;-;-;1;-;-;-;-;2;4
"500220 Bonito";-;-;-;-;-;-;-;1;-;1;-;-;2
"500240 Caarapó";1;-;-;-;-;-;-;-;-;-;-;-;1
"500270 Campo Grande";-;-;1;1;1;-;1;1;1;-;1;-;7
"500290 Cassilândia";-;-;-;-;-;-;1;-;-;-;-;-;1
"500310 Corguinho";-;-;-;-;-;-;-;1;-;-;-;-;1
"500315 Coronel Sapucaia";-;-;-;-;-;1;1;-;-;-;-;-;2
"500320 Corumbá";-;-;-;1;-;-;1;-;-;-;-;-;2
"500325 Costa Rica";2;-;-;-;-;-;-;-;-;-;-;-;2
"500330 Coxim";1;2;1;1;-;-;-;1;-;1;-;1;8
"500370 Dourados";-;1;-;-;-;-;1;-;-;-;1;-;3
"500375 Eldorado";-;-;-;2;-;-;-;1;-;1;-;-;4
"500380 Fátima do Sul";-;-;-;-;-;-;-;-;-;1;-;-;1
"500410 Guia Lopes da Laguna";1;1;1;-;-;-;-;-;-;-;-;-;3
"500430 Iguatemi";-;1;-;-;-;1;-;-;-;-;-;-;2
"500460 Itaquiraí";1;-;1;3;-;-;1;-;1;-;-;-;7
"500500 Jardim";-;-;-;1;-;-;-;-;-;-;-;-;1
"500515 Juti";-;-;1;-;-;-;-;-;-;-;-;-;1
"500520 Ladário";-;-;-;-;-;-;-;-;-;1;-;-;1
"500540 Maracaju";-;-;-;1;1;2;-;-;-;-;-;-;4
"500560 Miranda";2;-;-;1;1;-;-;2;-;-;-;-;6
"500568 Mundo Novo";-;-;-;-;-;-;-;-;-;-;-;1;1
"500570 Naviraí";-;-;-;-;-;-;-;1;1;-;-;-;2
"500580 Nioaque";5;1;-;-;-;2;-;-;-;-;1;-;9
"500620 Nova Andradina";-;-;-;-;-;-;-;2;-;1;-;-;3
"500630 Paranaíba";1;-;-;-;-;-;-;-;-;-;2;-;3
"500635 Paranhos";-;-;-;-;-;-;2;-;-;-;-;-;2
"500640 Pedro Gomes";1;-;-;1;-;-;-;1;1;1;1;-;6
"500660 Ponta Porã";-;-;1;2;-;-;-;-;-;-;-;-;3
"500690 Porto Murtinho";-;-;-;-;-;-;-;-;-;-;1;-;1
"500720 Rio Brilhante";-;-;-;-;-;-;-;1;-;-;-;-;1
"500740 Rio Verde de Mato Grosso";-;-;3;1;1;1;-;-;-;-;-;-;6
"500770 Sete Quedas";-;-;-;-;-;-;-;-;1;-;1;-;2
"500793 Sonora";-;1;-;-;-;-;1;-;-;-;1;-;3
"500795 Tacuru";-;1;-;-;-;-;1;-;1;-;-;-;3
"500830 Três Lagoas";-;1;-;1;-;-;1;-;-;-;-;-;3
"500000 Município ignorado - MS";-;-;-;-;1;-;-;-;-;-;-;-;1
"510010 Acorizal";2;-;-;-;-;1;-;-;-;-;-;-;3
"510020 Água Boa";-;-;-;-;1;-;4;1;1;4;-;3;14
"510025 Alta Floresta";2;1;2;3;3;1;1;5;5;4;1;-;28
"510030 Alto Araguaia";-;-;1;1;-;1;1;2;1;1;3;1;12
"510035 Alto Boa Vista";-;-;-;-;-;2;-;-;-;1;2;3;8
"510040 Alto Garças";-;1;-;1;-;-;-;-;-;-;-;-;2
"510050 Alto Paraguai";-;-;2;1;-;1;1;1;3;5;9;1;24
"510060 Alto Taquari";-;-;-;-;-;-;1;1;1;-;-;-;3
"510080 Apiacás";1;2;2;4;7;4;4;1;1;-;-;1;27
"510100 Araguaiana";-;-;-;-;-;-;-;-;-;1;-;2;3
"510120 Araguainha";-;-;-;-;-;-;-;-;-;1;-;-;1
"510125 Araputanga";2;-;-;-;-;-;-;1;2;2;-;1;8
"510130 Arenápolis";-;-;-;-;1;1;-;2;-;-;1;-;5
"510140 Aripuanã";1;-;-;2;-;1;2;2;5;5;3;-;21
"510160 Barão de Melgaço";-;-;-;-;1;-;-;-;-;-;1;-;2
"510170 Barra do Bugres";10;-;2;2;1;1;1;7;4;4;4;-;36
"510180 Barra do Garças";7;11;12;3;5;11;8;13;11;6;13;11;111
"510185 Bom Jesus do Araguaia";-;3;-;2;-;-;2;4;2;2;1;-;16
"510190 Brasnorte";1;1;8;3;2;7;11;9;5;5;2;3;57
"510250 Cáceres";3;2;1;2;1;4;3;7;6;8;9;3;49
"510260 Campinápolis";2;-;-;8;2;5;4;9;9;8;9;12;68
"510263 Campo Novo do Parecis";-;-;-;2;-;-;2;-;1;2;1;-;8
"510267 Campo Verde";-;2;-;1;1;1;6;1;6;3;2;2;25
"510268 Campos de Júlio";-;-;1;3;-;1;-;1;-;1;1;1;9
"510269 Canabrava do Norte";2;1;3;-;2;-;-;2;-;4;4;2;20
"510270 Canarana";2;-;4;-;2;-;-;6;5;7;7;4;37
"510279 Carlinda";-;1;-;-;-;-;-;-;-;1;1;2;5
"510285 Castanheira";-;1;-;1;-;2;2;1;-;1;-;1;9
"510300 Chapada dos Guimarães";1;3;3;3;5;5;3;6;6;1;7;4;47
"510305 Cláudia";4;1;7;7;6;11;5;7;3;4;-;-;55
"510310 Cocalinho";-;-;-;-;-;-;-;-;-;-;1;-;1
"510320 Colíder";-;6;-;1;1;2;-;1;2;-;-;1;14
"510325 Colniza";11;10;4;10;6;7;5;4;5;6;3;6;77
"510330 Comodoro";1;3;3;1;1;-;1;3;2;1;4;-;20
"510335 Confresa";2;2;5;2;1;1;2;2;2;2;5;1;27
"510336 Conquista D'Oeste";2;1;-;-;1;-;-;-;-;-;-;-;4
"510337 Cotriguaçu";-;4;3;1;2;3;2;2;1;6;5;3;32
"510340 Cuiabá";4;3;2;2;7;3;1;4;4;5;4;4;43
"510343 Curvelândia";-;-;1;-;-;-;-;-;2;-;-;-;3
"510345 Denise";-;1;-;-;-;-;1;-;-;-;-;-;2
"510350 Diamantino";2;2;1;-;1;4;9;7;8;6;8;2;50
"510360 Dom Aquino";1;-;-;-;-;-;-;-;-;-;-;-;1
"510370 Feliz Natal";1;1;-;3;2;4;9;3;3;1;2;-;29
"510385 Gaúcha do Norte";1;1;-;4;1;3;8;7;2;2;1;1;31
"510390 General Carneiro";3;1;-;-;1;-;1;4;3;1;2;2;18
"510410 Guarantã do Norte";1;1;-;-;-;1;2;5;2;1;-;4;17
"510420 Guiratinga";5;-;-;-;-;1;2;1;4;5;1;3;22
"510450 Indiavaí";-;-;-;-;-;-;-;1;-;-;-;-;1
"510452 Ipiranga do Norte";-;1;-;-;-;-;-;-;1;-;-;-;2
"510454 Itanhangá";1;-;-;-;-;-;4;1;3;-;-;-;9
"510455 Itaúba";-;2;4;4;4;5;5;1;2;-;-;-;27
"510460 Itiquira";-;-;-;-;-;-;1;-;-;-;1;-;2
"510480 Jaciara";2;1;-;1;-;-;3;-;-;2;-;2;11
"510490 Jangada";1;-;-;-;-;-;-;1;-;1;-;-;3
"510500 Jauru";-;-;-;-;-;1;-;1;1;-;1;-;4
"510510 Juara";1;-;2;-;1;1;3;1;1;-;3;-;13
"510515 Juína";3;3;7;2;1;3;6;4;4;8;3;3;47
"510517 Juruena";1;1;-;2;2;-;1;1;-;-;1;1;10
"510520 Juscimeira";1;-;-;-;-;-;-;-;-;1;-;-;2
"510523 Lambari D'Oeste";-;-;-;-;-;-;-;1;-;-;-;-;1
"510525 Lucas do Rio Verde";1;-;-;-;2;1;1;5;2;1;1;1;15
"510530 Luciara";-;2;-;-;-;1;-;-;-;-;-;-;3
"510558 Marcelândia";-;1;3;3;-;7;3;7;7;4;-;3;38
"510560 Matupá";-;-;-;-;-;1;1;-;-;1;1;-;4
"510562 Mirassol d'Oeste";-;-;-;1;-;-;2;1;1;2;2;2;11
"510590 Nobres";-;2;-;1;-;-;2;1;1;1;-;1;9
"510600 Nortelândia";-;-;2;-;-;3;1;1;2;4;1;1;15
"510610 Nossa Senhora do Livramento";1;1;-;-;-;-;-;-;-;2;2;1;7
"510615 Nova Bandeirantes";2;1;-;-;1;2;1;1;-;2;-;-;10
"510620 Nova Brasilândia";-;1;-;1;-;1;3;-;2;1;1;-;10
"510621 Nova Canaã do Norte";-;1;-;-;-;1;-;-;-;1;2;1;6
"510880 Nova Guarita";1;-;-;-;-;1;-;-;-;-;1;-;3
"510618 Nova Lacerda";2;4;-;1;-;-;1;-;-;-;-;-;8
"510885 Nova Marilândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"510890 Nova Maringá";3;5;4;3;6;8;12;4;4;3;2;2;56
"510895 Nova Monte Verde";-;-;-;-;-;-;-;1;1;-;1;1;4
"510622 Nova Mutum";1;-;5;1;-;1;-;6;7;4;6;3;34
"510623 Nova Olímpia";-;-;1;2;-;-;1;-;-;-;-;-;4
"510619 Nova Santa Helena";-;-;-;-;1;3;-;-;1;-;2;-;7
"510624 Nova Ubiratã";2;-;1;-;-;2;2;4;2;-;2;-;15
"510625 Nova Xavantina";2;1;-;-;2;1;-;2;4;3;5;2;22
"510627 Novo Horizonte do Norte";-;-;1;-;-;-;1;-;2;1;-;-;5
"510626 Novo Mundo";1;-;-;3;-;1;-;1;1;1;-;-;8
"510631 Novo Santo Antônio";-;-;-;2;2;1;-;-;-;-;-;-;5
"510628 Novo São Joaquim";-;-;1;-;-;1;1;-;1;-;-;-;4
"510629 Paranaíta";3;2;2;-;1;-;2;1;2;-;1;-;14
"510630 Paranatinga";1;1;1;-;2;1;8;4;4;3;5;-;30
"510637 Pedra Preta";-;2;-;1;1;1;2;-;3;3;2;1;16
"510642 Peixoto de Azevedo";2;3;-;1;-;3;3;2;4;4;1;1;24
"510645 Planalto da Serra";2;-;1;-;1;-;-;-;1;-;3;2;10
"510650 Poconé";-;-;1;1;2;-;2;-;-;-;1;-;7
"510665 Pontal do Araguaia";1;1;2;-;2;1;2;1;-;1;1;1;13
"510670 Ponte Branca";-;-;-;-;-;-;-;-;1;-;-;-;1
"510675 Pontes e Lacerda";-;1;-;2;3;4;3;3;2;2;2;1;23
"510677 Porto Alegre do Norte";1;1;1;-;-;1;-;-;2;1;-;-;7
"510680 Porto dos Gaúchos";-;1;2;1;1;3;3;2;2;2;1;1;19
"510682 Porto Esperidião";-;-;-;-;-;-;-;-;-;-;2;-;2
"510685 Porto Estrela";-;-;1;-;1;1;-;-;1;1;-;-;5
"510700 Poxoréo";2;4;2;3;2;3;1;1;7;3;6;3;37
"510704 Primavera do Leste";1;-;-;1;-;-;2;-;2;2;-;-;8
"510706 Querência";1;1;1;3;4;1;1;-;1;-;1;-;14
"510715 Reserva do Cabaçal";1;-;-;1;-;1;-;-;-;-;-;-;3
"510718 Ribeirão Cascalheira";-;1;-;1;-;2;5;-;1;3;3;1;17
"510719 Ribeirãozinho";-;-;-;-;-;1;-;-;-;-;-;1;2
"510720 Rio Branco";-;-;-;-;-;-;-;-;-;1;-;-;1
"510757 Rondolândia";1;1;1;-;-;1;1;2;-;-;1;-;8
"510760 Rondonópolis";2;2;1;3;-;-;3;4;5;3;4;2;29
"510770 Rosário Oeste";2;1;1;-;4;4;2;1;1;4;2;2;24
"510775 Salto do Céu";-;-;-;-;-;-;1;-;1;1;1;-;4
"510724 Santa Carmem";-;-;1;1;2;2;4;3;-;1;1;-;15
"510774 Santa Cruz do Xingu";-;-;1;1;1;2;2;-;-;-;1;-;8
"510776 Santa Rita do Trivelato";-;-;-;-;2;2;1;1;4;2;-;-;12
"510777 Santa Terezinha";-;-;-;1;-;2;-;2;1;1;1;1;9
"510726 Santo Afonso";-;-;-;1;-;-;1;1;-;-;-;-;3
"510779 Santo Antônio do Leste";-;-;-;-;1;-;-;1;-;-;1;-;3
"510780 Santo Antônio do Leverger";1;-;1;-;-;-;-;2;-;1;-;-;5
"510785 São Félix do Araguaia";-;-;-;1;2;1;1;-;-;2;-;1;8
"510729 São José do Povo";-;-;-;2;-;-;-;-;-;-;-;1;3
"510730 São José do Rio Claro";-;1;2;3;4;6;9;7;2;1;4;1;40
"510735 São José do Xingu";1;-;-;1;-;2;-;3;1;3;-;-;11
"510710 São José dos Quatro Marcos";1;-;-;-;-;-;-;-;-;-;-;-;1
"510787 Sapezal";-;-;2;-;-;-;2;-;2;-;1;-;7
"510788 Serra Nova Dourada";1;1;1;3;2;-;-;1;-;-;5;-;14
"510790 Sinop";8;3;6;6;6;8;10;18;5;10;4;4;88
"510792 Sorriso";2;-;2;8;1;3;3;4;4;-;3;2;32
"510794 Tabaporã";-;1;2;1;3;2;1;2;2;2;3;1;20
"510795 Tangará da Serra";3;3;3;5;3;2;8;4;9;5;5;2;52
"510800 Tapurah";-;1;-;1;1;1;5;7;1;2;3;-;22
"510805 Terra Nova do Norte";1;1;-;2;-;-;1;1;1;2;1;1;11
"510810 Tesouro";1;-;-;-;1;1;-;1;3;7;-;-;14
"510820 Torixoréu";-;-;-;2;1;-;4;-;-;2;1;-;10
"510830 União do Sul";1;1;-;1;1;4;1;4;4;2;-;1;20
"510840 Várzea Grande";-;-;1;-;-;-;-;-;-;-;2;-;3
"510850 Vera";-;-;-;-;-;-;1;2;3;-;1;-;7
"510550 Vila Bela da Santíssima Trindade";1;-;3;1;1;1;1;1;2;2;1;2;16
"510860 Vila Rica";2;-;1;-;1;2;1;2;-;1;1;2;13
"510000 Município ignorado - MT";-;1;-;-;-;-;-;-;-;-;-;-;1
"520017 Água Fria de Goiás";-;-;-;-;-;-;1;-;-;-;1;-;2
"520025 Águas Lindas de Goiás";-;-;-;1;-;1;-;-;-;-;-;-;2
"520030 Alexânia";-;-;-;-;-;-;-;-;-;-;-;1;1
"520055 Alto Horizonte";-;-;-;-;-;-;-;-;1;-;-;-;1
"520060 Alto Paraíso de Goiás";-;-;1;-;-;-;-;-;3;1;2;1;8
"520080 Alvorada do Norte";-;-;1;-;-;-;1;-;-;-;-;-;2
"520110 Anápolis";-;-;-;-;-;-;-;-;-;-;1;-;1
"520145 Aparecida do Rio Doce";-;-;-;-;-;1;-;-;-;-;-;-;1
"520170 Aragarças";1;-;-;-;-;-;1;-;1;-;1;1;5
"520215 Araguapaz";2;-;2;-;-;-;3;2;4;5;5;-;23
"520310 Baliza";1;1;-;-;1;-;2;-;2;2;3;-;12
"520320 Barro Alto";-;1;-;-;-;-;1;-;-;2;-;-;4
"520340 Bom Jardim de Goiás";1;2;-;-;-;-;3;-;1;1;1;1;10
"520357 Bonópolis";2;-;-;-;-;1;-;-;2;1;1;-;7
"520410 Cachoeira Alta";-;-;-;-;-;-;-;1;-;-;-;-;1
"520430 Caçu";-;-;-;-;-;1;-;-;-;-;-;-;1
"520440 Caiapônia";1;-;-;-;-;-;-;-;2;2;1;2;8
"520450 Caldas Novas";-;-;2;1;-;-;-;-;-;-;-;-;3
"520460 Campestre de Goiás";1;-;-;-;-;-;-;-;-;-;-;-;1
"520465 Campinaçu";2;-;-;-;-;1;-;-;1;-;-;1;5
"520470 Campinorte";-;1;-;1;-;-;-;-;-;1;1;-;4
"520490 Campos Belos";-;-;3;-;1;1;-;-;-;1;-;-;6
"520495 Campos Verdes";-;-;-;1;-;-;-;-;1;-;-;-;2
"520500 Carmo do Rio Verde";1;-;-;-;-;-;-;-;-;-;-;-;1
"520510 Catalão";-;1;1;-;1;-;-;-;-;-;-;1;4
"520520 Caturaí";-;-;-;-;1;-;-;-;-;-;-;-;1
"520530 Cavalcante";1;1;2;1;-;1;2;1;1;-;-;3;13
"520540 Ceres";-;-;1;-;-;-;-;-;-;1;-;-;2
"520549 Cidade Ocidental";1;-;-;-;-;-;-;-;-;-;-;-;1
"520552 Colinas do Sul";-;-;-;-;-;-;-;2;2;-;1;-;5
"520580 Corumbá de Goiás";-;-;-;-;-;-;-;-;-;-;-;1;1
"520620 Cristalina";1;-;-;-;-;-;-;-;-;-;-;-;1
"520640 Crixás";-;-;1;-;1;1;-;-;3;1;5;1;13
"520660 Cumari";-;-;-;-;1;-;-;-;-;-;-;-;1
"520690 Davinópolis";1;-;1;-;-;-;-;-;-;-;-;-;2
"520830 Divinópolis de Goiás";1;-;-;-;-;-;1;1;-;-;-;-;3
"520725 Doverlândia";1;-;-;-;-;-;-;2;-;-;-;-;3
"520750 Estrela do Norte";-;-;1;-;-;1;-;-;-;-;-;-;2
"520753 Faina";-;-;-;-;1;-;-;-;1;1;1;-;4
"520760 Fazenda Nova";-;1;-;-;-;-;-;-;-;-;-;-;1
"520790 Flores de Goiás";1;-;-;-;-;-;-;-;-;-;-;-;1
"520800 Formosa";2;1;-;-;-;-;1;-;1;1;1;-;7
"520810 Formoso";2;-;-;1;-;-;-;-;-;-;-;1;4
"520870 Goiânia";-;-;-;-;-;-;-;-;-;1;1;-;2
"520880 Goianira";-;-;-;-;-;-;1;-;-;-;-;-;1
"520890 Goiás";-;1;-;-;-;-;1;-;-;-;-;-;2
"520970 Hidrolândia";-;-;-;1;-;-;-;-;-;-;-;-;1
"521015 Ipiranga de Goiás";1;-;-;-;-;-;-;-;-;-;-;-;1
"521040 Itaberaí";-;-;-;1;-;-;-;-;-;-;-;-;1
"521060 Itaguaru";1;-;-;-;-;-;-;-;-;1;-;-;2
"521080 Itajá";-;1;-;-;-;-;-;-;-;-;-;2;3
"521090 Itapaci";-;-;-;-;-;-;-;-;-;1;-;-;1
"521120 Itapuranga";-;-;-;-;-;2;-;-;-;-;1;-;3
"521130 Itarumã";-;1;1;-;1;1;1;-;-;-;-;2;7
"521150 Itumbiara";1;-;2;1;1;-;-;-;-;-;-;-;5
"521160 Ivolândia";-;-;-;1;-;-;-;-;-;-;-;-;1
"521170 Jandaia";1;-;-;-;-;-;-;-;-;-;-;-;1
"521180 Jaraguá";1;3;2;-;1;-;-;-;1;-;-;-;8
"521190 Jataí";-;1;1;1;-;2;-;2;-;-;1;1;9
"521220 Jussara";-;1;-;-;-;-;-;-;1;-;-;-;2
"521250 Luziânia";-;1;-;-;-;1;-;-;-;-;-;-;2
"521280 Mara Rosa";-;-;-;-;-;-;-;-;-;-;1;-;1
"521300 Maurilândia";-;-;-;-;1;1;-;-;-;-;-;-;2
"521308 Minaçu";-;2;2;4;2;-;1;-;-;2;1;1;15
"521310 Mineiros";2;-;2;-;1;2;1;1;-;1;2;-;12
"521370 Montes Claros de Goiás";-;1;-;3;-;-;-;-;-;-;-;-;4
"521375 Montividiu";-;-;-;-;-;-;-;-;-;-;1;-;1
"521377 Montividiu do Norte";5;3;5;-;2;3;1;-;1;4;-;1;25
"521400 Mozarlândia";-;-;-;-;-;-;-;-;1;2;1;1;5
"521405 Mundo Novo";-;-;-;-;-;-;-;1;-;-;-;-;1
"521410 Mutunópolis";-;1;-;-;1;-;-;-;-;-;-;-;2
"521460 Niquelândia";2;2;1;2;3;1;1;3;5;7;9;1;37
"521470 Nova América";-;1;-;-;-;-;-;-;-;-;-;-;1
"521483 Nova Crixás";-;-;-;1;-;-;-;-;-;-;1;-;2
"521487 Nova Iguaçu de Goiás";-;1;-;-;-;-;-;-;-;-;-;-;1
"521500 Nova Veneza";1;-;-;-;-;-;-;-;-;-;-;-;1
"521525 Novo Planalto";-;-;-;-;-;-;-;-;-;-;-;1;1
"521530 Orizona";-;1;-;-;-;-;-;-;-;-;-;-;1
"521550 Ouvidor";-;-;1;-;-;-;-;-;-;-;-;-;1
"521560 Padre Bernardo";-;-;4;-;-;-;-;-;-;-;-;2;6
"521565 Palestina de Goiás";-;-;-;-;-;-;-;1;-;-;-;-;1
"521720 Piranhas";-;2;1;-;-;-;-;-;-;-;-;1;4
"521730 Pirenópolis";-;-;-;-;-;-;2;-;2;-;-;1;5
"521760 Planaltina";-;-;-;-;-;1;2;-;-;1;-;-;4
"521800 Porangatu";3;-;-;-;1;1;-;1;4;1;3;-;14
"521805 Porteirão";-;-;-;-;1;-;-;1;1;-;-;-;3
"521810 Portelândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"521830 Posse";-;-;-;-;-;-;-;-;1;-;-;-;1
"521850 Quirinópolis";1;1;-;1;1;-;-;-;-;3;-;-;7
"521860 Rialma";-;-;-;1;-;2;-;-;-;-;-;-;3
"521870 Rianápolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"521880 Rio Verde";1;1;-;-;-;-;1;2;-;2;-;1;8
"521890 Rubiataba";-;-;-;-;-;-;-;-;-;1;2;1;4
"521930 Santa Helena de Goiás";1;2;2;1;2;-;-;1;-;-;-;2;11
"521935 Santa Isabel";-;-;-;-;-;-;-;-;1;-;-;-;1
"521980 São Domingos";1;-;2;1;1;-;-;-;-;-;-;1;6
"522015 São Luíz do Norte";-;-;-;-;-;-;-;1;-;-;-;-;1
"522020 São Miguel do Araguaia";1;-;-;-;-;-;1;-;-;-;-;1;3
"522050 Serranópolis";-;-;-;2;-;1;-;-;-;-;-;-;3
"522060 Silvânia";4;-;-;1;-;-;-;-;-;-;-;-;5
"522070 Sítio d'Abadia";-;1;-;-;-;-;-;-;-;-;-;-;1
"522100 Taquaral de Goiás";-;-;-;-;-;-;-;-;-;1;-;-;1
"522145 Trombas";2;-;2;-;1;-;1;-;1;1;1;1;10
"522155 Turvelândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"522160 Uruaçu";3;1;1;-;-;1;1;-;-;-;6;-;13
"522170 Uruana";2;-;-;-;-;1;-;-;1;1;-;-;5
"522200 Vianópolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"520200 Araguaçu (transf. p/TO)";-;-;-;-;-;-;-;-;1;-;-;-;1
"520000 Município ignorado - GO";-;-;-;-;-;-;1;-;-;-;-;-;1
"530010 Brasília";2;1;-;-;-;-;-;-;-;-;-;-;3
"000000 Ignorado ou exterior";211;152;158;169;141;165;158;130;140;122;129;111;1786
"Total";2162;1778;2132;1801;1684;1587;1796;1601;1556;1583;1880;1415;20975
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
  Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
  Excluídas duplicidades de dados de 2007 a 2021.
  Dados validados pela Grupo Técnico de Leishmanioses/CGZV/DEDT/SVSA/MS.
  Dados de 2020 referentes ao estado do Espírito Santo são oriundos do Sistema de Informação e-SUS VS, em uso pelo estado desde janeiro de 2020.
  Dados de 2007 atualizados em 12/05/2009.
  Dados de 2008 atualizados em 23/02/2010.
  Dados de 2009 atualizados em 03/09/2010.
  Dados de 2010 atualizados em 05/12/2011.
  Dados de 2011 atualizados em 27/08/2012.
  Dados de 2012 atualizados em 30/10/2013.
  Dados de 2013 atualizados em 28/08/2014.
  Dados de 2014 atualizados em 21/08/2015.
  Dados de 2015 atualizados em 14/10/2016.
  Dados de 2016 atualizados em 13/09/2017.
  Dados de 2017 atualizados em 05/09/2018.
  Dados de 2018 atualizados em 01/10/2019.
  Dados de 2019 atualizados em 11/08/2020.
  Dados de 2020 atualizados em 08/10/2021.
  Dados de 2021 atualizados em 14/09/2022.
 *Dados disponibilizados no TABNET em janeiro de 2023
 
